업종,상가업소번호,가게명,키워드
한식,MA010120220800074209,황생가칼국수,만두
한식,MA010120220800074209,황생가칼국수,칼국수
한식,MA010120220800074209,황생가칼국수,구수한
한식,MA010120220800074209,황생가칼국수,국물
한식,MA010120220800074209,황생가칼국수,기다림
한식,MA010120220800074209,황생가칼국수,백김치
한식,MA010120220800074209,황생가칼국수,손님
한식,MA010120220800074209,황생가칼국수,웨이팅
한식,MA010120220800074209,황생가칼국수,직접
한식,MA010120220800074209,황생가칼국수,회전율
카페,MA010120220813131895,호아드 카페&갤러리,친절한
카페,MA010120220813131895,호아드 카페&갤러리,맛있는
카페,MA010120220813131895,호아드 카페&갤러리,분위기
카페,MA010120220813131895,호아드 카페&갤러리,뷰
카페,MA010120220813131895,호아드 카페&갤러리,커피
카페,MA010120220813131895,호아드 카페&갤러리,쿠키
카페,MA010120220813131895,호아드 카페&갤러리,예쁜
카페,MA010120220813131895,호아드 카페&갤러리,노키즈존
카페,MA010120220813131895,호아드 카페&갤러리,갤러리
카페,MA010120220813131895,호아드 카페&갤러리,두번째
한식,MA010120220800002629,향나무세그루,청국장
한식,MA010120220800002629,향나무세그루,반찬
한식,MA010120220800002629,향나무세그루,고기
한식,MA010120220800002629,향나무세그루,김치찌개
한식,MA010120220800002629,향나무세그루,맛있는
한식,MA010120220800002629,향나무세그루,친절한
한식,MA010120220800002629,향나무세그루,사장님
한식,MA010120220800002629,향나무세그루,김치
한식,MA010120220800002629,향나무세그루,불친절한
한식,MA010120220800002629,향나무세그루,나이
카페,MA010120220808352010,행복한 베이커리카페,커피
카페,MA010120220808352010,행복한 베이커리카페,박물관
카페,MA010120220808352010,행복한 베이커리카페,맛있는
카페,MA010120220808352010,행복한 베이커리카페,친절한
카페,MA010120220808352010,행복한 베이커리카페,공간
카페,MA010120220808352010,행복한 베이커리카페,좌석
카페,MA010120220808352010,행복한 베이커리카페,착한
카페,MA010120220808352010,행복한 베이커리카페,저렴한
카페,MA010120220808352010,행복한 베이커리카페,편한
카페,MA010120220808352010,행복한 베이커리카페,분위기
중식,MA010120220800015898,하궁,맛있는
중식,MA010120220800015898,하궁,탕수육
중식,MA010120220800015898,하궁,짜장
중식,MA010120220800015898,하궁,간짜장
중식,MA010120220800015898,하궁,주변
중식,MA010120220800015898,하궁,맛집
중식,MA010120220800015898,하궁,가성비
중식,MA010120220800015898,하궁,중국집
중식,MA010120220800015898,하궁,친구랑
중식,MA010120220800015898,하궁,고소한
카페,MA010120220811689348,피케이엠가든카페,분위기
카페,MA010120220811689348,피케이엠가든카페,공간
카페,MA010120220811689348,피케이엠가든카페,사진
카페,MA010120220811689348,피케이엠가든카페,자리
카페,MA010120220811689348,피케이엠가든카페,예약
카페,MA010120220811689348,피케이엠가든카페,예쁜
카페,MA010120220811689348,피케이엠가든카페,샐러드
카페,MA010120220811689348,피케이엠가든카페,기대한
카페,MA010120220811689348,피케이엠가든카페,화이트
카페,MA010120220811689348,피케이엠가든카페,뷰
서양식,MA010120220800032385,플로라,피자
서양식,MA010120220800032385,플로라,분위기
서양식,MA010120220800032385,플로라,맛있는
서양식,MA010120220800032385,플로라,파스타
서양식,MA010120220800032385,플로라,그릇
서양식,MA010120220800032385,플로라,귀한
서양식,MA010120220800032385,플로라,고즈넉한
서양식,MA010120220800032385,플로라,리조토
서양식,MA010120220800032385,플로라,루꼴라
서양식,MA010120220800032385,플로라,도우
카페,MA010120220808109821,프레스도넛 북촌다방점,도넛
카페,MA010120220808109821,프레스도넛 북촌다방점,맛있는
카페,MA010120220808109821,프레스도넛 북촌다방점,커피
카페,MA010120220808109821,프레스도넛 북촌다방점,저렴한
카페,MA010120220808109821,프레스도넛 북촌다방점,친절한
카페,MA010120220808109821,프레스도넛 북촌다방점,달지않은
카페,MA010120220808109821,프레스도넛 북촌다방점,멋진
카페,MA010120220808109821,프레스도넛 북촌다방점,맛있는 도넛
카페,MA010120220808109821,프레스도넛 북촌다방점,브륄레
카페,MA010120220808109821,프레스도넛 북촌다방점,보리차
카페,MA010120220812383243,푸드떼,파르페
카페,MA010120220812383243,푸드떼,분위기
카페,MA010120220812383243,푸드떼,차
카페,MA010120220812383243,푸드떼,맛있는
카페,MA010120220812383243,푸드떼,디저트
카페,MA010120220812383243,푸드떼,친절한
카페,MA010120220812383243,푸드떼,추천하는
카페,MA010120220812383243,푸드떼,따뜻한
카페,MA010120220812383243,푸드떼,말차
카페,MA010120220812383243,푸드떼,한옥카페
한식,MA010120220800023368,편안한집,정갈한
한식,MA010120220800023368,편안한집,친절한
한식,MA010120220800023368,편안한집,추천하는
한식,MA010120220800023368,편안한집,맛있는
한식,MA010120220800023368,편안한집,정식
한식,MA010120220800023368,편안한집,깔끔한
한식,MA010120220800023368,편안한집,주차
한식,MA010120220800023368,편안한집,한정식
한식,MA010120220800023368,편안한집,부모님
한식,MA010120220800023368,편안한집,만족하는
서양식,MA010120220812085884,팔발라 삼청본점,맛있는
서양식,MA010120220812085884,팔발라 삼청본점,분위기
서양식,MA010120220812085884,팔발라 삼청본점,예쁜
서양식,MA010120220812085884,팔발라 삼청본점,아쉬운
서양식,MA010120220812085884,팔발라 삼청본점,친절한
서양식,MA010120220812085884,팔발라 삼청본점,커피
서양식,MA010120220812085884,팔발라 삼청본점,와인
서양식,MA010120220812085884,팔발라 삼청본점,파스타
서양식,MA010120220812085884,팔발라 삼청본점,샐러드
서양식,MA010120220812085884,팔발라 삼청본점,인테리어
카페,MA010120220800028746,파툼,뷰
카페,MA010120220800028746,파툼,루프탑
카페,MA010120220800028746,파툼,손님
카페,MA010120220800028746,파툼,화장실
카페,MA010120220800028746,파툼,별로
카페,MA010120220800028746,파툼,인테리어
카페,MA010120220800028746,파툼,인지도
카페,MA010120220800028746,파툼,영업
카페,MA010120220800028746,파툼,분위기
카페,MA010120220800028746,파툼,정수기
카페,MA010120220813194031,파인콘,커피
카페,MA010120220813194031,파인콘,분위기
카페,MA010120220813194031,파인콘,귤청
카페,MA010120220813194031,파인콘,시그니처
카페,MA010120220813194031,파인콘,아늑한
카페,MA010120220813194031,파인콘,시그니처 귤청
카페,MA010120220813194031,파인콘,맛있는
카페,MA010120220813194031,파인콘,고풍스러운
카페,MA010120220813568889,티테라피,차
카페,MA010120220813568889,티테라피,맛있는
카페,MA010120220813568889,티테라피,다양한
카페,MA010120220813568889,티테라피,티
카페,MA010120220813568889,티테라피,분위기
카페,MA010120220813568889,티테라피,힐링
카페,MA010120220813568889,티테라피,선택
카페,MA010120220813568889,티테라피,생화
카페,MA010120220813568889,티테라피,종류
카페,MA010120220813568889,티테라피,건강한
주점,MA0101202210A0083421,탈스티,와인
주점,MA0101202210A0083421,탈스티,사장님
주점,MA0101202210A0083421,탈스티,친절한
주점,MA0101202210A0083421,탈스티,분위기
주점,MA0101202210A0083421,탈스티,추천하는
주점,MA0101202210A0083421,탈스티,어울리는
주점,MA0101202210A0083421,탈스티,예쁜
주점,MA0101202210A0083421,탈스티,인테리어
주점,MA0101202210A0083421,탈스티,오렌지
주점,MA0101202210A0083421,탈스티,맛있는
일식,MA010120220808087786,키즈나,점심
일식,MA010120220808087786,키즈나,스시
일식,MA010120220808087786,키즈나,맛있는
일식,MA010120220808087786,키즈나,분위기
일식,MA010120220808087786,키즈나,감칠맛
일식,MA010120220808087786,키즈나,깔끔한
일식,MA010120220808087786,키즈나,밸런스
일식,MA010120220808087786,키즈나,위치
일식,MA010120220808087786,키즈나,공간
일식,MA010120220808087786,키즈나,샤리
카페,MA010120220810177316,퀸즈베이커리 삼청점,맛있는
카페,MA010120220810177316,퀸즈베이커리 삼청점,커피
카페,MA010120220810177316,퀸즈베이커리 삼청점,빵
카페,MA010120220810177316,퀸즈베이커리 삼청점,넓은
카페,MA010120220810177316,퀸즈베이커리 삼청점,예쁜
카페,MA010120220810177316,퀸즈베이커리 삼청점,소금빵
카페,MA010120220810177316,퀸즈베이커리 삼청점,테라스
카페,MA010120220810177316,퀸즈베이커리 삼청점,분위기
카페,MA010120220810177316,퀸즈베이커리 삼청점,인테리어
카페,MA010120220810177316,퀸즈베이커리 삼청점,자리
카페,1120,퀸넬브릴 삼청,디저트
카페,1120,퀸넬브릴 삼청,맛있는
카페,1120,퀸넬브릴 삼청,커피
카페,1120,퀸넬브릴 삼청,예쁜
카페,1120,퀸넬브릴 삼청,조용한
카페,1120,퀸넬브릴 삼청,뷰
카페,1120,퀸넬브릴 삼청,인테리어
카페,1120,퀸넬브릴 삼청,분위기
카페,1120,퀸넬브릴 삼청,멋진
카페,1120,퀸넬브릴 삼청,외관
패스트푸드,MA010120220812957075,콜디우드 안국,카카오
패스트푸드,MA010120220812957075,콜디우드 안국,인테리어
패스트푸드,MA010120220812957075,콜디우드 안국,커피
패스트푸드,MA010120220812957075,콜디우드 안국,맛있는
패스트푸드,MA010120220812957075,콜디우드 안국,친절한
패스트푸드,MA010120220812957075,콜디우드 안국,예쁜
패스트푸드,MA010120220812957075,콜디우드 안국,사진
패스트푸드,MA010120220812957075,콜디우드 안국,시그니처
패스트푸드,MA010120220812957075,콜디우드 안국,크림
패스트푸드,MA010120220812957075,콜디우드 안국,플랫
카페,MA010120220810300033,코피발리안국점,로스팅
카페,MA010120220810300033,코피발리안국점,타르트
카페,MA010120220810300033,코피발리안국점,차분한
카페,MA010120220810300033,코피발리안국점,친절한
카페,MA010120220810300033,코피발리안국점,최고급 생두
카페,MA010120220810300033,코피발리안국점,인도네시아
카페,MA010120220810300033,코피발리안국점,원두
카페,MA010120220810300033,코피발리안국점,조용한
카페,MA010120220810300033,코피발리안국점,직접
카페,MA010120220810300033,코피발리안국점,특별한
카페,MA010120220808520136,커피인뜨락,예쁜
카페,MA010120220808520136,커피인뜨락,분위기
카페,MA010120220808520136,커피인뜨락,여름
카페,MA010120220808520136,커피인뜨락,예쁜 외관
카페,MA010120220808520136,커피인뜨락,외관
카페,MA010120220808520136,커피인뜨락,커피
카페,MA010120220808520136,커피인뜨락,꽃차
카페,MA010120220808520136,커피인뜨락,대화
카페,MA010120220808520136,커피인뜨락,앤틱
카페,MA010120220808520136,커피인뜨락,소품
카페,MA010120220800032118,커피브론즈,케이크
카페,MA010120220800032118,커피브론즈,딸기
카페,MA010120220800032118,커피브론즈,커피
카페,MA010120220800032118,커피브론즈,맛있는
카페,MA010120220800032118,커피브론즈,웨이팅
카페,MA010120220800032118,커피브론즈,오픈런
카페,MA010120220800032118,커피브론즈,친절한
카페,MA010120220800032118,커피브론즈,평일
카페,MA010120220800032118,커피브론즈,기다림
카페,MA010120220800032118,커피브론즈,카푸치노
카페,MA010120220804316138,커피방앗간,커피
카페,MA010120220804316138,커피방앗간,분위기
카페,MA010120220804316138,커피방앗간,불친절한
카페,MA010120220804316138,커피방앗간,소소한
카페,MA010120220804316138,커피방앗간,자리
카페,MA010120220804316138,커피방앗간,정독도서관
카페,MA010120220804316138,커피방앗간,친절한
카페,MA010120220804316138,커피방앗간,강렬한
카페,MA010120220804316138,커피방앗간,고흐 그림
카페,MA010120220804316138,커피방앗간,그림
카페,MA010120220800032298,커피로드102,타르트
카페,MA010120220800032298,커피로드102,화장실
카페,MA010120220800032298,커피로드102,깨끗한
카페,MA010120220800032298,커피로드102,비싼
카페,MA010120220800032298,커피로드102,특별한
카페,MA010120220800032298,커피로드102,커피
카페,MA010120220800032298,커피로드102,친철
카페,MA010120220800032298,커피로드102,사장님
카페,MA010120220800032298,커피로드102,맥주
카페,MA010120220800032298,커피로드102,아늑한
카페,MA010120220800023963,커피 팩토리,맛있는
카페,MA010120220800023963,커피 팩토리,커피
카페,MA010120220800023963,커피 팩토리,대화
카페,MA010120220800023963,커피 팩토리,넓은
카페,MA010120220800023963,커피 팩토리,디저트
카페,MA010120220800023963,커피 팩토리,케이크
카페,MA010120220800023963,커피 팩토리,바닐라라떼
카페,MA010120220800023963,커피 팩토리,좌석
카페,MA010120220800023963,커피 팩토리,친절한
카페,MA010120220800023963,커피 팩토리,화장실
카페,MA010120220813948097,카페호미,커피
카페,MA010120220813948097,카페호미,작은
카페,MA010120220813948097,카페호미,향
카페,MA010120220813948097,카페호미,커피 향
카페,MA010120220813948097,카페호미,친절한
카페,MA010120220813948097,카페호미,싼 가격
카페,MA010120220813948097,카페호미,사장님
카페,MA010120220813948097,카페호미,맛있는
카페,MA010120220813948097,카페호미,대화
카페,MA010120220813948097,카페호미,경복궁
카페,MA010120220812103966,카페포엠 북촌점,맛있는
카페,MA010120220812103966,카페포엠 북촌점,에그타르트
카페,MA010120220812103966,카페포엠 북촌점,비싼
카페,MA010120220812103966,카페포엠 북촌점,커피
카페,MA010120220812103966,카페포엠 북촌점,케이크
카페,MA010120220812103966,카페포엠 북촌점,화장실
카페,MA010120220812103966,카페포엠 북촌점,친절한
카페,MA010120220812103966,카페포엠 북촌점,분위기
카페,MA010120220812103966,카페포엠 북촌점,편한
카페,MA010120220812103966,카페포엠 북촌점,맛집
카페,MA010120220810888510,카페진선,커피
카페,MA010120220810888510,카페진선,야외
카페,MA010120220810888510,카페진선,그림
카페,MA010120220810888510,카페진선,친절한
카페,MA010120220810888510,카페진선,테라스
카페,MA010120220810888510,카페진선,편한
카페,MA010120220810888510,카페진선,예쁜
카페,MA010120220810888510,카페진선,분위기
카페,MA010120220810888510,카페진선,맛있는
카페,MA010120220810888510,카페진선,따뜻한
카페,MA010120220811690627,카페죠꽁드,맛있는
카페,MA010120220811690627,카페죠꽁드,자리
카페,MA010120220811690627,카페죠꽁드,케이크
카페,MA010120220811690627,카페죠꽁드,친절한
카페,MA010120220811690627,카페죠꽁드,사장님
카페,MA010120220811690627,카페죠꽁드,브라우니
카페,MA010120220811690627,카페죠꽁드,분위기
카페,MA010120220811690627,카페죠꽁드,뷰
카페,MA010120220811690627,카페죠꽁드,고즈넉한
카페,MA010120220811690627,카페죠꽁드,부드러운
카페,MA010120220800037739,카페이드라,아늑한
카페,MA010120220800037739,카페이드라,친절한
카페,MA010120220800037739,카페이드라,커피
카페,MA010120220800037739,카페이드라,맛있는
카페,MA010120220800037739,카페이드라,드립커피
카페,MA010120220800037739,카페이드라,사장님
카페,MA010120220800037739,카페이드라,원두
카페,MA010120220800037739,카페이드라,맛있는 드립커피
카페,MA010120220800037739,카페이드라,핸드드립
카페,MA010120220800037739,카페이드라,향
카페,MA010120220803457302,카페로쏘,커피
카페,MA010120220803457302,카페로쏘,분위기
카페,MA010120220803457302,카페로쏘,맛있는
카페,MA010120220803457302,카페로쏘,아늑한
카페,MA010120220803457302,카페로쏘,인테리어
카페,MA010120220803457302,카페로쏘,글로리
카페,MA010120220803457302,카페로쏘,맛있는 커피
카페,MA010120220803457302,카페로쏘,예쁜
카페,MA010120220803457302,카페로쏘,촬영 장소
카페,MA010120220803457302,카페로쏘,대화
카페,MA010120220803313655,카페다겸,맛있는
카페,MA010120220803313655,카페다겸,커피
카페,MA010120220803313655,카페다겸,달다
카페,MA010120220803313655,카페다겸,사장님
카페,MA010120220803313655,카페다겸,넓은
카페,MA010120220803313655,카페다겸,예쁜
카페,MA010120220803313655,카페다겸,만족하는
카페,MA010120220803313655,카페다겸,아늑한
카페,MA010120220803313655,카페다겸,씁쓰름한
카페,MA010120220803313655,카페다겸,스타일
카페,MA010120220804913215,카페3청,커피
카페,MA010120220804913215,카페3청,사장님
카페,MA010120220804913215,카페3청,친절한
카페,MA010120220804913215,카페3청,분위기
카페,MA010120220804913215,카페3청,음악
카페,MA010120220804913215,카페3청,맛있는
카페,MA010120220804913215,카페3청,그림
카페,MA010120220804913215,카페3청,갤러리
카페,MA010120220804913215,카페3청,리필
카페,MA010120220804913215,카페3청,밀크티
한식,MA010120220811199992,청수정,맛있는
한식,MA010120220811199992,청수정,홍합
한식,MA010120220811199992,청수정,밥
한식,MA010120220811199992,청수정,정식
한식,MA010120220811199992,청수정,비빔밥
한식,MA010120220811199992,청수정,가성비
한식,MA010120220811199992,청수정,정갈한
한식,MA010120220811199992,청수정,반찬
한식,MA010120220811199992,청수정,신선한
한식,MA010120220811199992,청수정,양
한식,MA010120220811199145,청국장밥,청국장
한식,MA010120220811199145,청국장밥,맛있는
한식,MA010120220811199145,청국장밥,깔끔한
한식,MA010120220811199145,청국장밥,아쉬운
한식,MA010120220811199145,청국장밥,코다리
한식,MA010120220811199145,청국장밥,싱거운
한식,MA010120220811199145,청국장밥,반찬
한식,MA010120220811199145,청국장밥,돈까스
한식,MA010120220811199145,청국장밥,평범한
한식,MA010120220811199145,청국장밥,진한
카페,MA010120220804396752,차향기 듣는 집,대추차
카페,MA010120220804396752,차향기 듣는 집,친절한
카페,MA010120220804396752,차향기 듣는 집,대화
카페,MA010120220804396752,차향기 듣는 집,분위기
카페,MA010120220804396752,차향기 듣는 집,사장님
카페,MA010120220804396752,차향기 듣는 집,편한
카페,MA010120220804396752,차향기 듣는 집,서비스
카페,MA010120220804396752,차향기 듣는 집,좋은 분위기
카페,MA010120220804396752,차향기 듣는 집,조용한
카페,MA010120220804396752,차향기 듣는 집,진한
한식,MA010120220800037960,진성옛날소머리국밥집,국물
한식,MA010120220800037960,진성옛날소머리국밥집,맛있는
한식,MA010120220800037960,진성옛날소머리국밥집,국밥
한식,MA010120220800037960,진성옛날소머리국밥집,고기
한식,MA010120220800037960,진성옛날소머리국밥집,청결한
한식,MA010120220800037960,진성옛날소머리국밥집,청결한 국밥
한식,MA010120220800037960,진성옛날소머리국밥집,맛있는 국밥
한식,MA010120220800037960,진성옛날소머리국밥집,맛있는 국물
한식,MA010120220800037960,진성옛날소머리국밥집,맑은
카페,MA010120220800034358,지유가오카핫초메 삼청점,케이크
카페,MA010120220800034358,지유가오카핫초메 삼청점,맛있는
카페,MA010120220800034358,지유가오카핫초메 삼청점,커피
카페,MA010120220800034358,지유가오카핫초메 삼청점,딸기
카페,MA010120220800034358,지유가오카핫초메 삼청점,생크림
카페,MA010120220800034358,지유가오카핫초메 삼청점,시트
카페,MA010120220800034358,지유가오카핫초메 삼청점,디저트
카페,MA010120220800034358,지유가오카핫초메 삼청점,분위기
카페,MA010120220800034358,지유가오카핫초메 삼청점,조용한
카페,MA010120220800034358,지유가오카핫초메 삼청점,촉촉한
카페,MA010120220800032823,지밥,사장님
카페,MA010120220800032823,지밥,아담한
카페,MA010120220800032823,지밥,커피
카페,MA010120220800032823,지밥,아이스아메리카노
카페,MA010120220800032823,지밥,새해
카페,MA010120220800032823,지밥,눈길 가는
카페,MA010120220800032823,지밥,맛있는
카페,MA010120220800032823,지밥,맛있는 아이스아메리카노
카페,MA010120220800032823,지밥,커피 맛
카페,MA010120220800032823,지밥,북촌 구경
한식,MA010120220800099165,종로삼대복집,저녁
한식,MA010120220800099165,종로삼대복집,분위기
한식,MA010120220800099165,종로삼대복집,간판
한식,MA010120220800099165,종로삼대복집,복국
한식,MA010120220800099165,종로삼대복집,복지리
한식,MA010120220800099165,종로삼대복집,맛있는 복국
한식,MA010120220800099165,종로삼대복집,맛있는
분식,MA010120220800034932,조선김밥,김밥
분식,MA010120220800034932,조선김밥,맛있는
분식,MA010120220800034932,조선김밥,나물
분식,MA010120220800034932,조선김밥,와사비 김밥
분식,MA010120220800034932,조선김밥,미역국
분식,MA010120220800034932,조선김밥,국수
분식,MA010120220800034932,조선김밥,깔끔한
분식,MA010120220800034932,조선김밥,비지
분식,MA010120220800034932,조선김밥,오뎅
분식,MA010120220800034932,조선김밥,국물
동남아시아,MA010120220813606455,제이네,분위기
동남아시아,MA010120220813606455,제이네,예약
동남아시아,MA010120220813606455,제이네,코스
