업종,상가업소번호,가게명,키워드
주점,MA010120220810411425,찰리주막 신촌점,안주
주점,MA010120220810411425,찰리주막 신촌점,슬러시막걸리
주점,MA010120220810411425,찰리주막 신촌점,불고기파전
주점,MA010120220810411425,찰리주막 신촌점,다양하다
주점,MA010120220810411425,찰리주막 신촌점,기본
주점,MA010120220810411425,찰리주막 신촌점,다양하다 맛있다
주점,MA010120220810411425,찰리주막 신촌점,딸기
주점,MA010120220810411425,찰리주막 신촌점,딸기라떼
한식,MA010120220813719284,짚신매운갈비찜 신촌점,맛있다
한식,MA010120220813719284,짚신매운갈비찜 신촌점,굿굿굿
한식,MA010120220813719284,짚신매운갈비찜 신촌점,친절하다
한식,MA010120220813719284,짚신매운갈비찜 신촌점,맛있게 먹다
한식,MA010120220813719284,짚신매운갈비찜 신촌점,맛있다 써다 우
한식,MA010120220813719284,짚신매운갈비찜 신촌점,매우 잘생기다
한식,MA010120220813719284,짚신매운갈비찜 신촌점,맛있다 굿굿
한식,MA010120220813719284,짚신매운갈비찜 신촌점,맛있다 고기
한식,MA010120220813719284,짚신매운갈비찜 신촌점,맛 좋다
한식,MA010120220813719284,짚신매운갈비찜 신촌점,가성비
카페,MA010120220811980013,진저브라운,향
카페,MA010120220811980013,진저브라운,티라미수
카페,MA010120220811980013,진저브라운,맛있다
카페,MA010120220811980013,진저브라운,생강
카페,MA010120220811980013,진저브라운,브라운
카페,MA010120220811980013,진저브라운,디저트
카페,MA010120220811980013,진저브라운,맛있게 먹다
카페,MA010120220811980013,진저브라운,어울리다
카페,MA010120220811980013,진저브라운,이대
카페,MA010120220811980013,진저브라운,부드럽다
한식,MA010120220800601500,진미오향왕족발,족발
한식,MA010120220800601500,진미오향왕족발,맛있다
한식,MA010120220800601500,진미오향왕족발,술국
한식,MA010120220800601500,진미오향왕족발,순대랑
한식,MA010120220800601500,진미오향왕족발,순대랑 술국
한식,MA010120220800601500,진미오향왕족발,친절하다
한식,MA010120220800601500,진미오향왕족발,진짜 맛있다
한식,MA010120220800601500,진미오향왕족발,좋다 양
한식,MA010120220800601500,진미오향왕족발,족발 진짜
한식,MA010120220800601500,진미오향왕족발,족발 맛있다
일식,MA010120220804471322,진돈부리,맛있다
일식,MA010120220804471322,진돈부리,연어
일식,MA010120220804471322,진돈부리,웨이팅
일식,MA010120220804471322,진돈부리,친절하다
일식,MA010120220804471322,진돈부리,한동안
일식,MA010120220804471322,진돈부리,친절한 사장님
일식,MA010120220804471322,진돈부리,정성스럽다
일식,MA010120220804471322,진돈부리,덮밥
일식,MA010120220804471322,진돈부리,굿굿굿
일식,MA010120220804471322,진돈부리,적절하다
분식,MA010120220813940605,지파시 연세암병원점,맛있다
분식,MA010120220813940605,지파시 연세암병원점,디저트
분식,MA010120220813940605,지파시 연세암병원점,자주 이용하다 업체
분식,MA010120220813940605,지파시 연세암병원점,작다
분식,MA010120220813940605,지파시 연세암병원점,자주 이용하다
분식,MA010120220813940605,지파시 연세암병원점,상큼
분식,MA010120220813940605,지파시 연세암병원점,업체
분식,MA010120220813940605,지파시 연세암병원점,오믈렛
분식,MA010120220813940605,지파시 연세암병원점,오믈렛 생각나다
분식,MA010120220813940605,지파시 연세암병원점,아이스크림 짱 맛
패스트푸드,MA0101202210A0000273,지코바치킨 신촌점,맛있다
패스트푸드,MA0101202210A0000273,지코바치킨 신촌점,포장
패스트푸드,MA0101202210A0000273,지코바치킨 신촌점,핵꿀맛
패스트푸드,MA0101202210A0000273,지코바치킨 신촌점,친절하다
패스트푸드,MA0101202210A0000273,지코바치킨 신촌점,포장 맛있다
패스트푸드,MA0101202210A0000273,지코바치킨 신촌점,치킨
패스트푸드,MA0101202210A0000273,지코바치킨 신촌점,지코바 맛
패스트푸드,MA0101202210A0000273,지코바치킨 신촌점,지코바
패스트푸드,MA0101202210A0000273,지코바치킨 신촌점,정도적당 해보다
패스트푸드,MA0101202210A0000273,지코바치킨 신촌점,숮불 치킨 맛있다
한식,MA010120220804429836,지지고 이대점,맛있다
한식,MA010120220804429836,지지고 이대점,가성비
한식,MA010120220804429836,지지고 이대점,맛있게 먹다
한식,MA010120220804429836,지지고 이대점,항상 맛있다
한식,MA010120220804429836,지지고 이대점,가성비 좋다
한식,MA010120220804429836,지지고 이대점,오랜 만 뜨다
한식,MA010120220804429836,지지고 이대점,얼얼하다
한식,MA010120220804429836,지지고 이대점,순 한 맛 시 켯 늘다
한식,MA010120220804429836,지지고 이대점,지점
한식,MA010120220804429836,지지고 이대점,저렴하다
한식,MA010120220800633576,지오짱조개구이,맛있다
한식,MA010120220800633576,지오짱조개구이,친절하다
한식,MA010120220800633576,지오짱조개구이,구이
한식,MA010120220800633576,지오짱조개구이,조개
한식,MA010120220800633576,지오짱조개구이,된장찌개
한식,MA010120220800633576,지오짱조개구이,배부르다
한식,MA010120220800633576,지오짱조개구이,설명
한식,MA010120220800633576,지오짱조개구이,친절하다 사장님
한식,MA010120220800633576,지오짱조개구이,눈
한식,MA010120220800633576,지오짱조개구이,맛있다 친절하다
한식,MA010120220802929059,지니네컵밥,맛있다
한식,MA010120220802929059,지니네컵밥,컵밥
한식,MA010120220802929059,지니네컵밥,저렴하다
한식,MA010120220802929059,지니네컵밥,친절하다
한식,MA010120220802929059,지니네컵밥,가성비
한식,MA010120220802929059,지니네컵밥,가성비 좋다
한식,MA010120220802929059,지니네컵밥,눈곱 만큼
한식,MA010120220802929059,지니네컵밥,오래오래
한식,MA010120220802929059,지니네컵밥,서인
한식,MA010120220802929059,지니네컵밥,상승
카페,MA010120220808574231,쥬씨 이대점,맛있다
카페,MA010120220808574231,쥬씨 이대점,주스
카페,MA010120220808574231,쥬씨 이대점,끝판 왕
카페,MA010120220808574231,쥬씨 이대점,과일 쥬스 먹다
카페,MA010120220808574231,쥬씨 이대점,굿굿굿
카페,MA010120220808574231,쥬씨 이대점,기프티콘
카페,MA010120220808574231,쥬씨 이대점,기프티콘 사용
카페,MA010120220808574231,쥬씨 이대점,끝판
카페,MA010120220808574231,쥬씨 이대점,다양하다
카페,MA010120220808574231,쥬씨 이대점,와플
카페,MA010120220814083848,쥬씨 신촌점,맛있다
카페,MA010120220814083848,쥬씨 신촌점,가성비
카페,MA010120220814083848,쥬씨 신촌점,굿굿굿
카페,MA010120220814083848,쥬씨 신촌점,저렴하다
카페,MA010120220814083848,쥬씨 신촌점,음료
카페,MA010120220814083848,쥬씨 신촌점,싸다
카페,MA010120220814083848,쥬씨 신촌점,가격 싸다
카페,MA010120220814083848,쥬씨 신촌점,상한
카페,MA010120220814083848,쥬씨 신촌점,시원하다
카페,MA010120220814083848,쥬씨 신촌점,시큼하다
중식,MA010120220811490813,중국산서찜면,맛있다
중식,MA010120220811490813,중국산서찜면,친절하다
중식,MA010120220811490813,중국산서찜면,음식 맛있다
중식,MA010120220811490813,중국산서찜면,비싸다 느낌
중식,MA010120220811490813,중국산서찜면,비싸다
중식,MA010120220811490813,중국산서찜면,맛있다 친절하다
중식,MA010120220811490813,중국산서찜면,가격 비싸다
주점,MA010120220805486206,준코 연세대점,깨끗하다
주점,MA010120220805486206,준코 연세대점,준코
주점,MA010120220805486206,준코 연세대점,안주
주점,MA010120220805486206,준코 연세대점,냄새
주점,MA010120220805486206,준코 연세대점,노래
주점,MA010120220805486206,준코 연세대점,다양하다
주점,MA010120220805486206,준코 연세대점,옛날
주점,MA010120220805486206,준코 연세대점,적다
주점,MA010120220805486206,준코 연세대점,향기도
주점,MA010120220805486206,준코 연세대점,화장실
서양식,MA010120220800576684,죽해수산,맛있다
서양식,MA010120220800576684,죽해수산,대게
서양식,MA010120220800576684,죽해수산,볶음밥
서양식,MA010120220800576684,죽해수산,라면
서양식,MA010120220800576684,죽해수산,예약
서양식,MA010120220800576684,죽해수산,조개찜
서양식,MA010120220800576684,죽해수산,참치회
서양식,MA010120220800576684,죽해수산,내장볶음밥
서양식,MA010120220800576684,죽해수산,내장
서양식,MA010120220800576684,죽해수산,감사히 맛있다
한식,MA010120220808037913,주막보리밥,맛있다
한식,MA010120220808037913,주막보리밥,수제비
한식,MA010120220808037913,주막보리밥,코다리
한식,MA010120220808037913,주막보리밥,쭈꾸미
한식,MA010120220808037913,주막보리밥,제비
한식,MA010120220808037913,주막보리밥,정식
한식,MA010120220808037913,주막보리밥,기수
한식,MA010120220808037913,주막보리밥,털레기 수제비
한식,MA010120220808037913,주막보리밥,굿굿굿
한식,MA010120220808037913,주막보리밥,맛집
분식,MA010120220800561737,종로김밥 신촌역점,맛있다
분식,MA010120220800561737,종로김밥 신촌역점,굿굿굿
분식,MA010120220800561737,종로김밥 신촌역점,김밥
분식,MA010120220800561737,종로김밥 신촌역점,참치김밥
분식,MA010120220800561737,종로김밥 신촌역점,참치김밥 진짜진짜
분식,MA010120220800561737,종로김밥 신촌역점,김밥 맛있다
분식,MA010120220800561737,종로김밥 신촌역점,싸다
한식,MA010120220800590005,존재의 이유,맛있다
한식,MA010120220800590005,존재의 이유,굿굿굿
한식,MA010120220800590005,존재의 이유,좋다 요
한식,MA010120220800590005,존재의 이유,인심 좋다식당
한식,MA010120220800590005,존재의 이유,쭈꾸미
한식,MA010120220800590005,존재의 이유,쭈꾸미 맛있다
한식,MA010120220800590005,존재의 이유,백반 맛집
한식,MA010120220800590005,존재의 이유,인심
한식,MA010120220800590005,존재의 이유,음식 맛있다
한식,MA010120220800590005,존재의 이유,오래오래 영업 해주다
한식,MA010120220806555882,조선의 육개장칼국수,막걸리
한식,MA010120220806555882,조선의 육개장칼국수,면
한식,MA010120220806555882,조선의 육개장칼국수,맛있다
한식,MA010120220806555882,조선의 육개장칼국수,감자전
한식,MA010120220806555882,조선의 육개장칼국수,괜찮다
한식,MA010120220806555882,조선의 육개장칼국수,요구르트
한식,MA010120220806555882,조선의 육개장칼국수,육개장칼국수
한식,MA010120220806555882,조선의 육개장칼국수,칼
한식,MA010120220806555882,조선의 육개장칼국수,공기밥
한식,MA010120220806555882,조선의 육개장칼국수,막걸리 한잔
한식,MA010120220801336301,제주돈1848,맛있다
한식,MA010120220801336301,제주돈1848,맛집
한식,MA010120220801336301,제주돈1848,맛있다 불
한식,MA010120220801336301,제주돈1848,맛있다 맛집
한식,MA010120220801336301,제주돈1848,불 쎄다
한식,MA010120220801336301,제주돈1848,친절
한식,MA010120220801336301,제주돈1848,고기 상당하다
한식,MA010120220801336301,제주돈1848,고기
한식,MA010120220814082452,제주도로담,맛있다
한식,MA010120220814082452,제주도로담,고기
한식,MA010120220814082452,제주도로담,목살
한식,MA010120220814082452,제주도로담,친절하다
한식,MA010120220814082452,제주도로담,초벌
한식,MA010120220814082452,제주도로담,김치찌개
한식,MA010120220814082452,제주도로담,추천
한식,MA010120220814082452,제주도로담,젓갈
한식,MA010120220814082452,제주도로담,연탄
한식,MA010120220814082452,제주도로담,제주
패스트푸드,MA010120220804680735,제임스시카고피자 신촌점,맛있다
패스트푸드,MA010120220804680735,제임스시카고피자 신촌점,치즈
패스트푸드,MA010120220804680735,제임스시카고피자 신촌점,감자튀김
패스트푸드,MA010120220804680735,제임스시카고피자 신촌점,서비스
패스트푸드,MA010120220804680735,제임스시카고피자 신촌점,피자
패스트푸드,MA010120220804680735,제임스시카고피자 신촌점,맛있다 치즈
패스트푸드,MA010120220804680735,제임스시카고피자 신촌점,맛있다 서비스
패스트푸드,MA010120220804680735,제임스시카고피자 신촌점,맛있게 먹다
패스트푸드,MA010120220804680735,제임스시카고피자 신촌점,듬뿍
패스트푸드,MA010120220804680735,제임스시카고피자 신촌점,감자
일식,MA010120220806819195,제스의부엌 옐로서브마린점,맛있다
일식,MA010120220806819195,제스의부엌 옐로서브마린점,건강하다 새해 내주다
일식,MA010120220806819195,제스의부엌 옐로서브마린점,감사
일식,MA010120220806819195,제스의부엌 옐로서브마린점,감사 드리다
일식,MA010120220806819195,제스의부엌 옐로서브마린점,감사 드리다 사장님
일식,MA010120220806819195,제스의부엌 옐로서브마린점,걱정
일식,MA010120220806819195,제스의부엌 옐로서브마린점,걱정 않다
일식,MA010120220806819195,제스의부엌 옐로서브마린점,건강하다
일식,MA010120220806819195,제스의부엌 옐로서브마린점,맛 모습
일식,MA010120220806819195,제스의부엌 옐로서브마린점,가게 정갈하다
한식,MA0101202209A0077945,제순식당 연세대SK국제학사점,넓다
한식,MA0101202209A0077945,제순식당 연세대SK국제학사점,굿굿굿
한식,MA0101202209A0077945,제순식당 연세대SK국제학사점,김치
한식,MA0101202209A0077945,제순식당 연세대SK국제학사점,김치 순두부
한식,MA0101202209A0077945,제순식당 연세대SK국제학사점,깨끗하다
한식,MA0101202209A0077945,제순식당 연세대SK국제학사점,가면볶음
한식,MA0101202209A0077945,제순식당 연세대SK국제학사점,볶음 야채 양
한식,MA0101202209A0077945,제순식당 연세대SK국제학사점,입맛 없다
한식,MA0101202209A0077945,제순식당 연세대SK국제학사점,입맛 없다 먹다
한식,MA0101202209A0077945,제순식당 연세대SK국제학사점,점심시간
한식,MA010120220812257392,정정아식당 신촌직영점,굿굿굿
한식,MA010120220812257392,정정아식당 신촌직영점,꼬막
한식,MA010120220812257392,정정아식당 신촌직영점,맛있다
한식,MA010120220812257392,정정아식당 신촌직영점,맛집
한식,MA010120220812257392,정정아식당 신촌직영점,파전
한식,MA010120220812257392,정정아식당 신촌직영점,존맛탱
한식,MA010120220812257392,정정아식당 신촌직영점,저렴하다
한식,MA010120220812257392,정정아식당 신촌직영점,점심
한식,MA010120220812257392,정정아식당 신촌직영점,자랑
한식,MA010120220812257392,정정아식당 신촌직영점,도라방스
중식,3301,정육면체,깨부수다
중식,3301,정육면체,맛있다
중식,3301,정육면체,웨이팅
중식,3301,정육면체,탄탄면
중식,3301,정육면체,맛집
중식,3301,정육면체,뻑뻑
중식,3301,정육면체,땅콩
중식,3301,정육면체,마라
중식,3301,정육면체,강하다
중식,3301,정육면체,고소하다
한식,MA010120220807172952,정원식당,굿굿굿
한식,MA010120220807172952,정원식당,가성비
한식,MA010120220807172952,정원식당,가성비 좋다
한식,MA010120220807172952,정원식당,청결하다
한식,MA010120220807172952,정원식당,맛있다
한식,MA010120220807172952,정원식당,맛있다 좋다
한식,MA010120220807172952,정원식당,음식 맛있다
한식,MA010120220807172952,정원식당,좋다 음식점
한식,MA010120220807172952,정원식당,친절하다
주점,MA010120220800633688,젊음의행진,분위기랑 노래
주점,MA010120220800633688,젊음의행진,90년
주점,MA010120220800633688,젊음의행진,분위기
주점,MA010120220800633688,젊음의행진,맛집 분위기랑
주점,MA010120220800633688,젊음의행진,맛집
주점,MA010120220800633688,젊음의행진,맛난 음식 먹다
주점,MA010120220800633688,젊음의행진,맛난 음식
주점,MA010120220800633688,젊음의행진,막걸리 맛집
주점,MA010120220800633688,젊음의행진,막걸리
주점,MA010120220800633688,젊음의행진,노래
동남아시아,MA010120220814278735,전티마이베트남쌀국수 이화여대점,맛있다
동남아시아,MA010120220814278735,전티마이베트남쌀국수 이화여대점,가성비
동남아시아,MA010120220814278735,전티마이베트남쌀국수 이화여대점,굿굿굿
동남아시아,MA010120220814278735,전티마이베트남쌀국수 이화여대점,쌀국수
동남아시아,MA010120220814278735,전티마이베트남쌀국수 이화여대점,가성비 좋다
동남아시아,MA010120220814278735,전티마이베트남쌀국수 이화여대점,1인 2메뉴
동남아시아,MA010120220814278735,전티마이베트남쌀국수 이화여대점,건강하다 담엔
동남아시아,MA010120220814278735,전티마이베트남쌀국수 이화여대점,건강하다
동남아시아,MA010120220814278735,전티마이베트남쌀국수 이화여대점,곁들이다
동남아시아,MA010120220814278735,전티마이베트남쌀국수 이화여대점,공부
한식,MA010120220807975175,전주파전,맛있다
한식,MA010120220807975175,전주파전,막걸리
한식,MA010120220807975175,전주파전,세트
한식,MA010120220807975175,전주파전,양 많다
한식,MA010120220807975175,전주파전,육전
한식,MA010120220807975175,전주파전,막걸리랑
한식,MA010120220807975175,전주파전,강추
한식,MA010120220807975175,전주파전,부지런하다
한식,MA010120220807975175,전주파전,생각나다
한식,MA010120220807975175,전주파전,수다
한식,MA010120220802680464,전주식당,끓이다
한식,MA010120220802680464,전주식당,8천원
한식,MA010120220802680464,전주식당,1만 8천원
한식,MA010120220802680464,전주식당,1만
한식,MA010120220802680464,전주식당,동네
한식,MA010120220802680464,전주식당,한식 먹다
한식,MA010120220802680464,전주식당,홍대
한식,MA010120220802680464,전주식당,반찬
한식,MA010120220802680464,전주식당,맛있다 셀프 라
한식,MA010120220802680464,전주식당,맛있다 1만 8천원
분식,MA010120220800596158,전골떡볶이 덕미가 이대본점,맛있다
분식,MA010120220800596158,전골떡볶이 덕미가 이대본점,떡볶이
분식,MA010120220800596158,전골떡볶이 덕미가 이대본점,볶음밥
분식,MA010120220800596158,전골떡볶이 덕미가 이대본점,친절하다
분식,MA010120220800596158,전골떡볶이 덕미가 이대본점,굿굿굿
분식,MA010120220800596158,전골떡볶이 덕미가 이대본점,맛집
분식,MA010120220800596158,전골떡볶이 덕미가 이대본점,걱정 맛있다
분식,MA010120220800596158,전골떡볶이 덕미가 이대본점,걱정
분식,MA010120220800596158,전골떡볶이 덕미가 이대본점,그리다 많다
분식,MA010120220800596158,전골떡볶이 덕미가 이대본점,떡볶이 많다 않다
주점,MA010120220809643608,장미맨숀 신촌점,굿굿굿
주점,MA010120220809643608,장미맨숀 신촌점,저렴하다
주점,MA010120220809643608,장미맨숀 신촌점,존맛
주점,MA010120220809643608,장미맨숀 신촌점,파스타
주점,MA010120220809643608,장미맨숀 신촌점,파스타 맛집
주점,MA010120220809643608,장미맨숀 신촌점,맛집
주점,MA010120220809643608,장미맨숀 신촌점,도리탕곱창
주점,MA010120220809643608,장미맨숀 신촌점,도리탕
주점,MA010120220809643608,장미맨숀 신촌점,기름 살살 녹다 졸맛
주점,MA010120220809643608,장미맨숀 신촌점,기름 살살 녹다
한식,MA010120220800600193,장군찜닭,맛있다
한식,MA010120220800600193,장군찜닭,굿굿굿
한식,MA010120220800600193,장군찜닭,빨리 나오다
한식,MA010120220800600193,장군찜닭,찜닭
한식,MA010120220800600193,장군찜닭,근본
한식,MA010120220800600193,장군찜닭,근본 제일
한식,MA010120220800600193,장군찜닭,간장
한식,MA010120220800600193,장군찜닭,계란
한식,MA010120220800600193,장군찜닭,갈릭 찜닭 근본
한식,MA010120220800600193,장군찜닭,갈릭 찜닭
카페,MA010120220800625157,잠바주스 연세세브란스점,맛있다
카페,MA010120220800625157,잠바주스 연세세브란스점,굿굿굿
카페,MA010120220800625157,잠바주스 연세세브란스점,커피
카페,MA010120220800625157,잠바주스 연세세브란스점,주스
카페,MA010120220800625157,잠바주스 연세세브란스점,아보카도
카페,MA010120220800625157,잠바주스 연세세브란스점,커피 맛있다
카페,MA010120220800625157,잠바주스 연세세브란스점,병원
카페,MA010120220800625157,잠바주스 연세세브란스점,스무디
카페,MA010120220800625157,잠바주스 연세세브란스점,신선하다
카페,MA010120220800625157,잠바주스 연세세브란스점,음료
카페,MA010120220803520345,잠바주스 연세대학교점,세트
카페,MA010120220803520345,잠바주스 연세대학교점,괜찮다
카페,MA010120220803520345,잠바주스 연세대학교점,재료 신선하다
카페,MA010120220803520345,잠바주스 연세대학교점,커피 세트
카페,MA010120220803520345,잠바주스 연세대학교점,주스
카페,MA010120220803520345,잠바주스 연세대학교점,한적하다
카페,MA010120220803520345,잠바주스 연세대학교점,커피
카페,MA010120220803520345,잠바주스 연세대학교점,좋다 매장
카페,MA010120220803520345,잠바주스 연세대학교점,합리적
카페,MA010120220803520345,잠바주스 연세대학교점,한적하다 좋다
한식,MA010120220800594625,자연담은화로 신촌점,고기
한식,MA010120220800594625,자연담은화로 신촌점,맛있다
한식,MA010120220800594625,자연담은화로 신촌점,맛집
한식,MA010120220800594625,자연담은화로 신촌점,저렴하다
한식,MA010120220800594625,자연담은화로 신촌점,삼겹살
한식,MA010120220800594625,자연담은화로 신촌점,부드럽다
한식,MA010120220800594625,자연담은화로 신촌점,갈매기살
한식,MA010120220800594625,자연담은화로 신촌점,가성비
한식,MA010120220800594625,자연담은화로 신촌점,갈비
한식,MA010120220800594625,자연담은화로 신촌점,가격 좋다
패스트푸드,MA010120220803058643,자마버거 이대점,맛있다
패스트푸드,MA010120220803058643,자마버거 이대점,햄버거
패스트푸드,MA010120220803058643,자마버거 이대점,튀김
패스트푸드,MA010120220803058643,자마버거 이대점,크다
패스트푸드,MA010120220803058643,자마버거 이대점,양도 많다
패스트푸드,MA010120220803058643,자마버거 이대점,수제버거
패스트푸드,MA010120220803058643,자마버거 이대점,감자튀김
패스트푸드,MA010120220803058643,자마버거 이대점,감자
패스트푸드,MA010120220803058643,자마버거 이대점,두툼하다하다
패스트푸드,MA010120220803058643,자마버거 이대점,굿굿굿
주점,MA010120220800589803,자담치킨 신촌점,맛있다
주점,MA010120220800589803,자담치킨 신촌점,맛 낫다
주점,MA010120220800589803,자담치킨 신촌점,굿굿굿
주점,MA010120220800589803,자담치킨 신촌점,추천
주점,MA010120220800589803,자담치킨 신촌점,튀기다
주점,MA010120220800589803,자담치킨 신촌점,핫 후라이드 
주점,MA010120220800589803,자담치킨 신촌점,회식
주점,MA010120220800589803,자담치킨 신촌점,후라이드
주점,MA010120220800589803,자담치킨 신촌점,자담
주점,MA010120220800589803,자담치킨 신촌점,슐랭
패스트푸드,MA010120220803993212,잉치킨 신촌점,맛있다
패스트푸드,MA010120220803993212,잉치킨 신촌점,가성비
패스트푸드,MA010120220803993212,잉치킨 신촌점,바삭 맛있다
패스트푸드,MA010120220803993212,잉치킨 신촌점,치킨
패스트푸드,MA010120220803993212,잉치킨 신촌점,청결한 편
패스트푸드,MA010120220803993212,잉치킨 신촌점,청결하다
패스트푸드,MA010120220803993212,잉치킨 신촌점,양 많다
패스트푸드,MA010120220803993212,잉치킨 신촌점,바삭
패스트푸드,MA010120220803993212,잉치킨 신촌점,맛있다 청결하다
패스트푸드,MA010120220803993212,잉치킨 신촌점,맛있다 가성비
일식,MA010120220811657813,인타코타코야끼&캔카페,맛있다
일식,MA010120220811657813,인타코타코야끼&캔카페,소스
일식,MA010120220811657813,인타코타코야끼&캔카페,문어
일식,MA010120220811657813,인타코타코야끼&캔카페,타코야끼
일식,MA010120220811657813,인타코타코야끼&캔카페,굿굿굿
일식,MA010120220811657813,인타코타코야끼&캔카페,오리지널
일식,MA010120220811657813,인타코타코야끼&캔카페,타코
일식,MA010120220811657813,인타코타코야끼&캔카페,크다
일식,MA010120220811657813,인타코타코야끼&캔카페,포장
일식,MA010120220811657813,인타코타코야끼&캔카페,가쓰오부시
주점,MA010120220813145114,인쌩맥주 신촌점,맛있다
주점,MA010120220813145114,인쌩맥주 신촌점,굿굿굿
주점,MA010120220813145114,인쌩맥주 신촌점,안주
주점,MA010120220813145114,인쌩맥주 신촌점,감자튀김
주점,MA010120220813145114,인쌩맥주 신촌점,괜찮다
주점,MA010120220813145114,인쌩맥주 신촌점,맥주
주점,MA010120220813145114,인쌩맥주 신촌점,음악
주점,MA010120220813145114,인쌩맥주 신촌점,친절하다
주점,MA010120220813145114,인쌩맥주 신촌점,신분증 검사
주점,MA010120220813145114,인쌩맥주 신촌점,시끄럽다
한식,MA010120220808339053,인생식당,맛있다
한식,MA010120220808339053,인생식당,양도 많다
한식,MA010120220808339053,인생식당,찜닭
한식,MA010120220808339053,인생식당,친절하다
한식,MA010120220808339053,인생식당,계란찜
한식,MA010120220808339053,인생식당,김치찜
한식,MA010120220808339053,인생식당,서비스
한식,MA010120220808339053,인생식당,식사
한식,MA010120220808339053,인생식당,우동사리
한식,MA010120220808339053,인생식당,소스
동남아시아,MA010120220811924124,인도야시장 신촌점,라씨
동남아시아,MA010120220811924124,인도야시장 신촌점,탄두리
동남아시아,MA010120220811924124,인도야시장 신촌점,음식점 다니다 보다
동남아시아,MA010120220811924124,인도야시장 신촌점,인도
동남아시아,MA010120220811924124,인도야시장 신촌점,인도 요리
동남아시아,MA010120220811924124,인도야시장 신촌점,치킨
동남아시아,MA010120220811924124,인도야시장 신촌점,커리
동남아시아,MA010120220811924124,인도야시장 신촌점,크다
동남아시아,MA010120220811924124,인도야시장 신촌점,왕새우 크다
동남아시아,MA010120220811924124,인도야시장 신촌점,요리
카페,MA010120220800608820,이화당제과,맛있다
카페,MA010120220800608820,이화당제과,굿굿굿
카페,MA010120220800608820,이화당제과,빵
카페,MA010120220800608820,이화당제과,빵집
카페,MA010120220800608820,이화당제과,전통
카페,MA010120220800608820,이화당제과,전통빵집
카페,MA010120220800608820,이화당제과,추천
카페,MA010120220800608820,이화당제과,오래되다
카페,MA010120220800608820,이화당제과,이화당
카페,MA010120220800608820,이화당제과,맛있다 추천
서양식,MA010120220813949933,이태리마담 신촌점,친절하다
서양식,MA010120220813949933,이태리마담 신촌점,그냥 맛
서양식,MA010120220813949933,이태리마담 신촌점,맛있다
서양식,MA010120220813949933,이태리마담 신촌점,남기다
서양식,MA010120220813949933,이태리마담 신촌점,맛 없다
서양식,MA010120220813949933,이태리마담 신촌점,맛있다 처음
서양식,MA010120220813949933,이태리마담 신촌점,조리도 빨 라서
서양식,MA010120220813949933,이태리마담 신촌점,양도 많다
일식,MA010120220800554775,이코노스시본점,굿굿굿
일식,MA010120220800554775,이코노스시본점,다양하다 안주
일식,MA010120220800554775,이코노스시본점,다양하다 초밥
일식,MA010120220800554775,이코노스시본점,가볍게 한잔
일식,MA010120220800554775,이코노스시본점,가볍다
일식,MA010120220800554775,이코노스시본점,다양하다
일식,MA010120220800554775,이코노스시본점,회전초밥집
일식,MA010120220800554775,이코노스시본점,맛있다
일식,MA010120220800554775,이코노스시본점,맛집
일식,MA010120220800554775,이코노스시본점,신촌역
일식,MA010120220803088018,이자카야류 3호점,굿굿굿
일식,MA010120220803088018,이자카야류 3호점,사람 많다
일식,MA010120220803088018,이자카야류 3호점,맛 나용
일식,MA010120220803088018,이자카야류 3호점,독특하다 맛 나용
일식,MA010120220803088018,이자카야류 3호점,가라아게
일식,MA010120220803088018,이자카야류 3호점,가라아게 독특하다
일식,MA010120220803088018,이자카야류 3호점,끼우동
일식,MA010120220803088018,이자카야류 3호점,끼우동 진짜
일식,MA010120220803088018,이자카야류 3호점,독특하다
일식,MA010120220803088018,이자카야류 3호점,3 호점 안내
주점,MA010120220800584198,이자카야 류 2호점,맛있다
주점,MA010120220800584198,이자카야 류 2호점,다양하다
주점,MA010120220800584198,이자카야 류 2호점,좋다 안주
주점,MA010120220800584198,이자카야 류 2호점,오꼬노미야끼
주점,MA010120220800584198,이자카야 류 2호점,안주
주점,MA010120220800584198,이자카야 류 2호점,사시미
주점,MA010120220800584198,이자카야 류 2호점,광어
주점,MA010120220800584198,이자카야 류 2호점,광어 사시미
주점,MA010120220800584198,이자카야 류 2호점,괜찮다
주점,MA010120220800584198,이자카야 류 2호점,굿굿굿
주점,MA010120220801792589,이자카야 류,맛있다
주점,MA010120220801792589,이자카야 류,모임
주점,MA010120220801792589,이자카야 류,모듬초회 맛있다
주점,MA010120220801792589,이자카야 류,모듬초회
주점,MA010120220801792589,이자카야 류,맛집
주점,MA010120220801792589,이자카야 류,닭껍질 튀김 분위기
주점,MA010120220801792589,이자카야 류,닭껍질 튀김
주점,MA010120220801792589,이자카야 류,닭껍질
주점,MA010120220801792589,이자카야 류,단체 모임
주점,MA010120220801792589,이자카야 류,단체
카페,MA010120220803808742,이삭토스트 창천점,맛있다
카페,MA010120220803808742,이삭토스트 창천점,토스트
카페,MA010120220803808742,이삭토스트 창천점,친절하다
카페,MA010120220803808742,이삭토스트 창천점,맛있다 자주 주문
카페,MA010120220803808742,이삭토스트 창천점,기다리다
카페,MA010120220803808742,이삭토스트 창천점,스페셜
카페,MA010120220803808742,이삭토스트 창천점,맛있다 자주 구매 해 요
카페,MA010120220803808742,이삭토스트 창천점,메뉴 준비 되다
