상가업소번호,가게명,업종,점수,리뷰증가율,재방문,좋아요,찜,주소,행정동,위도,경도,긍정 리뷰 비율
MA010120220803779695,투달러스커피,카페,0.0,-0.5,0.0,0,0,서울특별시 성동구 아차산로17길 26,성수2가제3동,37.544513,127.064666,50.0
MA010120220805534983,크리스탈드래곤 성수낙낙점,중식,0.0,0.31,7.21,0,0,서울특별시 성동구 아차산로17길 48,성수2가제3동,37.546394,127.06589,100.0
MA010120220806706775,후라토식당 성수점,일식,0.0,0.21,8.79,0,0,서울특별시 성동구 아차산로17길 48,성수2가제3동,37.546394,127.06589,98.9
MA010120220806741869,델리커리 성수낙낙점,동남아시아,0.0,1.06,17.95,0,0,서울특별시 성동구 아차산로17길 48,성수2가제3동,37.546394,127.06589,94.3
MA010120220809663093,완백부대찌개삼겹살 성수낙낙점,한식,0.0,0.22,47.83,0,0,서울특별시 성동구 아차산로17길 48,성수2가제3동,37.546394,127.06589,100.0
MA010120220810326849,와인쌤마켓 성수낙낙점,한식,0.0,1.14,0.0,0,0,서울특별시 성동구 아차산로17길 48,성수2가제3동,37.546394,127.06589,100.0
MA010120220811379716,홍낭자와김도령 성수낙낙점,분식,0.0,0.22,37.5,0,0,서울특별시 성동구 아차산로17길 48,성수2가제3동,37.546394,127.06589,90.9
MA010120220813020339,호호반점 성수낙낙점,중식,0.0,-0.17,6.67,0,0,서울특별시 성동구 아차산로17길 48,성수2가제3동,37.546394,127.06589,100.0
MA010120220800893809,스시류블랙 성수낙낙점,일식,0.0,0.43,22.58,0,0,서울특별시 성동구 아차산로17길 48,성수2가제3동,37.546394,127.06589,100.0
MA010120220803005362,버거보이 성수낙낙점,패스트푸드,0.0,0.24,26.19,0,0,서울특별시 성동구 아차산로17길 48,성수2가제3동,37.546394,127.06589,92.9
MA010120220803095900,오근내7닭갈비,한식,0.0,1.22,7.81,0,0,서울특별시 성동구 아차산로17길 48,성수2가제3동,37.546394,127.06589,98.3
MA010120220805392488,화양리우동집,일식,0.0,1.0,50.0,0,0,서울특별시 성동구 아차산로17길 48,성수2가제3동,37.546394,127.06589,100.0
MA010120220805428864,마이쥬스 성수낙낙점,카페,0.0,0.8,14.81,0,0,서울특별시 성동구 아차산로17길 48,성수2가제3동,37.546394,127.06589,100.0
MA010120220807710496,반포식스 성수점,동남아시아,0.0,-0.25,22.58,0,0,서울특별시 성동구 아차산로17길 49,성수2가제3동,37.546769,127.065279,90.0
MA010120220812960842,카페그라운드시소,카페,0.0,0.0,0.0,0,0,서울특별시 성동구 아차산로17길 49,성수2가제3동,37.546769,127.065279,0.0
MA010120220813799918,오엔엘,카페,0.0,-0.19,7.69,0,0,서울특별시 성동구 아차산로17길 49,성수2가제3동,37.546769,127.065279,92.3
MA010120220800407089,나드에프앤비,카페,0.0,0.0,0.0,0,0,서울특별시 성동구 아차산로17길 49,성수2가제3동,37.546769,127.065279,0.0
MA010120220803004164,엑스익스프레스 성수낙낙점,카페,0.0,5.0,16.67,0,0,서울특별시 성동구 아차산로17길 49,성수2가제3동,37.546769,127.065279,88.9
MA0101202302A0102789,조선커피 성수점,카페,0.0,0.0,50.0,0,0,서울특별시 성동구 아차산로17길 49,성수2가제3동,37.546769,127.065279,100.0
MA010120220805510998,빽다방 화양사거리점,카페,0.0,-0.02,55.81,0,0,서울특별시 성동구 아차산로17길 57,성수2가제3동,37.547487,127.06578,97.5
MA010120220813028979,컴포즈커피 화양사거리점,카페,0.0,0.11,67.92,0,0,서울특별시 성동구 아차산로17길 57,성수2가제3동,37.547487,127.06578,100.0
MA0101202301A0041099,플로피,카페,0.0,0.0,0.0,0,0,서울특별시 성동구 아차산로1가길 10,성수1가제2동,37.548534,127.046624,95.8
MA010120220806671357,미크컴퍼니,카페,0.0,0.0,50.0,0,0,서울특별시 성동구 아차산로1가길 11,성수1가제2동,37.548535,127.046833,100.0
MA010120220803777905,수칼국수,한식,0.0,0.0,25.0,0,0,서울특별시 성동구 아차산로1가길 11,성수1가제2동,37.548535,127.046833,100.0
MA0101202211A0064689,피자인,패스트푸드,0.0,0.23,43.75,0,0,서울특별시 성동구 아차산로1길 11-1,성수1가제2동,37.549137,127.045793,100.0
MA010120220813623555,반상회 성수,한식,0.0,-0.22,33.33,0,0,서울특별시 성동구 아차산로1길 12,성수1가제2동,37.549019,127.045947,92.9
MA010120220810497745,문화공간 성수,서양식,0.0,-0.64,40.0,0,0,서울특별시 성동구 아차산로1길 9,성수1가제2동,37.548995,127.045693,100.0
MA010120220807104761,성일정육식당,한식,0.0,-0.08,45.83,0,0,서울특별시 성동구 아차산로3길 9,성수1가제2동,37.548296,127.046965,95.8
MA010120220800108932,국동푸드 참엔고기,한식,0.0,0.0,0.0,0,0,서울특별시 성동구 아차산로5길 33,성수2가제3동,37.548443,127.053865,0.0
MA010120220803358080,비스트리오,서양식,0.0,1.91,1.04,0,0,서울특별시 성동구 아차산로7가길 3-4,성수2가제3동,37.546168,127.0549,99.0
MA0101202209A0093907,신사소곱창 성수점,한식,0.0,-0.22,4.76,0,0,서울특별시 성동구 아차산로7길 10,성수2가제3동,37.546024,127.054554,99.0
MA010120220803780342,교촌치킨 성수역점,패스트푸드,0.0,-0.17,60.0,0,0,서울특별시 성동구 아차산로7길 10-1,성수2가제3동,37.546104,127.054606,100.0
MA010120220814230638,피읻짜,패스트푸드,0.0,-0.15,0.0,0,0,서울특별시 성동구 아차산로7길 11,성수2가제3동,37.546235,127.054408,100.0
MA010120220803770950,더다미,주점,0.0,-0.57,0.0,0,0,서울특별시 성동구 아차산로7길 11,성수2가제3동,37.546235,127.054408,66.7
MA010120220802487040,생활맥주 성수역1번출구점,주점,0.0,0.0,21.43,0,0,서울특별시 성동구 아차산로7길 11-1,성수2가제3동,37.546325,127.054454,100.0
MA010120220813788353,호랑이 초밥,일식,0.0,-0.36,28.95,0,0,서울특별시 성동구 아차산로7길 14,성수2가제3동,37.546325,127.054769,94.7
MA010120220808043472,쭈꾸미 한판,한식,0.0,0.0,0.0,0,0,서울특별시 성동구 아차산로7길 14-1,성수2가제3동,37.546434,127.05477,0.0
MA0101202302A0066185,몰트바 모리,주점,0.0,0.0,0.0,0,0,서울특별시 성동구 아차산로7길 14-1,성수2가제3동,37.546434,127.05477,0.0
MA010120220808520538,글램 바,주점,0.0,-0.5,100.0,0,0,서울특별시 성동구 아차산로7길 15,성수2가제3동,37.546642,127.054628,100.0
MA010120220810373852,모이크,서양식,0.0,1.0,33.33,0,0,서울특별시 성동구 아차산로7길 17-1,성수2가제3동,37.546712,127.054654,100.0
MA010120220812022791,착한짜장,중식,0.0,0.32,21.43,0,0,서울특별시 성동구 아차산로7길 17-1,성수2가제3동,37.546712,127.054654,96.0
MA0101202301A0100200,삼옥,카페,0.0,0.0,2.63,0,0,서울특별시 성동구 아차산로7길 17-1,성수2가제3동,37.546712,127.054654,97.3
MA010120220811908074,노을 2관,한식,0.0,-0.2,12.5,0,0,서울특별시 성동구 아차산로7길 18,성수2가제3동,37.546687,127.054897,100.0
MA010120220812777613,강다짐 삼각김밥 성수점,분식,0.0,-0.5,54.55,0,0,서울특별시 성동구 아차산로7길 18,성수2가제3동,37.546687,127.054897,100.0
MA010120220803730697,태양각,중식,0.0,-0.43,0.0,0,0,서울특별시 성동구 아차산로7길 19,성수2가제3동,37.546863,127.054698,100.0
MA0101202211A0021399,성수펍,패스트푸드,0.0,5.5,0.0,0,0,서울특별시 성동구 아차산로7길 2,성수2가제3동,37.545374,127.054286,84.6
MA010120220803672492,성수차이나,중식,0.0,-0.38,72.22,0,0,서울특별시 성동구 아차산로7길 20,성수2가제3동,37.546831,127.05495,100.0
MA010120220813480178,동촌샤브칼국수,주점,0.0,-0.41,40.0,0,0,서울특별시 성동구 아차산로7길 21,성수2가제3동,37.547201,127.054796,90.0
MA010120220802881773,코코호도 성수점,카페,0.0,0.75,28.57,0,0,서울특별시 성동구 아차산로7길 22,성수2가제3동,37.547058,127.055059,100.0
MA010120220803008661,피자스쿨 성수쇼핑센타점,패스트푸드,0.0,0.14,68.75,0,0,서울특별시 성동구 아차산로7길 22,성수2가제3동,37.547058,127.055059,100.0
MA010120220803768412,카페수다,카페,0.0,3.0,0.0,0,0,서울특별시 성동구 아차산로7길 22,성수2가제3동,37.547058,127.055059,100.0
MA010120220809215832,동대문엽기떡볶이 성수점,분식,0.0,-0.31,53.57,0,0,서울특별시 성동구 아차산로7길 28,성수2가제3동,37.547543,127.055376,100.0
MA010120220809825639,성수로운,서양식,0.0,-0.23,10.0,0,0,서울특별시 성동구 아차산로7길 28,성수2가제3동,37.547543,127.055376,100.0
MA010120220810290560,그린한식뷔페,한식,0.0,-0.31,84.21,0,0,서울특별시 성동구 아차산로7길 28,성수2가제3동,37.547543,127.055376,0.0
MA010120220803752314,용짜장,중식,0.0,-0.56,88.89,0,0,서울특별시 성동구 아차산로7길 28,성수2가제3동,37.547543,127.055376,100.0
MA010120220803754613,민속김밥,분식,0.0,-0.25,86.67,0,0,서울특별시 성동구 아차산로7길 28,성수2가제3동,37.547543,127.055376,100.0
MA010120220804804088,라무진 성수점,일식,0.0,-0.09,0.0,0,0,서울특별시 성동구 아차산로7길 28,성수2가제3동,37.547543,127.055376,95.2
MA010120220803910348,카페아모렘,카페,0.0,-0.7,66.67,0,0,서울특별시 성동구 아차산로7길 29,성수2가제3동,37.547898,127.055205,100.0
MA010120220813730752,지안,주점,0.0,0.0,0.0,0,0,서울특별시 성동구 아차산로7길 3,성수2가제3동,37.545692,127.054064,0.0
MA010120220805521564,아카보시,일식,0.0,-0.07,0.0,0,0,서울특별시 성동구 아차산로7길 36,성수2가제3동,37.548231,127.055637,100.0
MA010120220803196198,정든집,한식,0.0,2.0,33.33,0,0,서울특별시 성동구 아차산로7길 36,성수2가제3동,37.548231,127.055637,100.0
MA010120220804578796,이키나리돈부리,일식,0.0,0.55,57.89,0,0,서울특별시 성동구 아차산로7길 36,성수2가제3동,37.548231,127.055637,100.0
MA010120220813012834,성수옥아궁지 성수본점,한식,0.0,-0.3,6.85,0,0,서울특별시 성동구 아차산로7길 4,성수2가제3동,37.545584,127.05438,98.6
MA010120220805022129,권식족발 성수본점,한식,0.0,0.11,10.4,0,0,서울특별시 성동구 아차산로7길 4,성수2가제3동,37.545584,127.05438,100.0
MA010120220813588915,레드이즈미,패스트푸드,0.0,-0.25,33.33,0,0,서울특별시 성동구 아차산로7길 41,성수2가제3동,37.54887,127.055638,100.0
MA010120220813944653,성수손칼국수,한식,0.0,0.17,42.86,0,0,서울특별시 성동구 아차산로7길 41,성수2가제3동,37.54887,127.055638,85.7
MA010120220814222502,카페온유,카페,0.0,-0.5,0.0,0,0,서울특별시 성동구 아차산로7길 42-1,성수2가제3동,37.548789,127.05591,100.0
MA010120220800151957,슈퍼오리,한식,0.0,0.0,0.0,0,0,서울특별시 성동구 아차산로7길 43,성수2가제3동,37.548994,127.055753,0.0
MA010120220804394664,성수숯불갈비,한식,0.0,1.0,50.0,0,0,서울특별시 성동구 아차산로7길 45,성수2가제3동,37.549143,127.055745,100.0
MA010120220811965474,토리아에즈,주점,0.0,-0.07,25.0,0,0,서울특별시 성동구 아차산로7길 7,성수2가제3동,37.545985,127.05427,92.9
MA010120220813846050,경성찹쌀꽈배기 성수역점,카페,0.0,-0.3,0.0,0,0,서울특별시 성동구 아차산로7길 7,성수2가제3동,37.545985,127.05427,100.0
MA010120220804412452,북촌손만두 성수역점,분식,0.0,-0.17,35.9,0,0,서울특별시 성동구 아차산로7길 7,성수2가제3동,37.545985,127.05427,96.6
MA010120220803772057,엉터리생고기 성수점,한식,0.0,-0.31,45.45,0,0,서울특별시 성동구 성수일로8길 37,성수2가제3동,37.545757,127.054584,100.0
MA010120220804394447,소문난생만두 성수역점,분식,0.0,1.0,0.0,0,0,서울특별시 성동구 아차산로7길 8,성수2가제3동,37.545853,127.05448,0.0
MA010120220805843613,더리터 성수역점,카페,0.0,-0.33,33.33,0,0,서울특별시 성동구 아차산로7길 9-2,성수2가제3동,37.54615,127.054387,83.3
MA010120220804405970,옛골감자탕,한식,0.0,-0.53,10.0,0,0,서울특별시 성동구 아차산로7길 9-2,성수2가제3동,37.54615,127.054387,100.0
MA010120220805268315,오토세세리 본사직영점,일식,0.0,0.0,0.0,0,0,서울특별시 성동구 아차산로7길 9-2,성수2가제3동,37.54615,127.054387,0.0
MA010120220800450670,라에비뉴,카페,0.0,-0.17,18.42,0,0,서울특별시 성동구 성수일로10길 33,성수2가제3동,37.54688,127.054056,97.4
MA010120220808477096,아키야마,주점,0.0,0.37,7.32,0,0,서울특별시 성동구 아차산로7나길 18,성수2가제3동,37.547702,127.057461,100.0
MA010120220812725897,밥플러스 성수에이팩센터점,한식,0.0,0.09,88.89,0,0,서울특별시 성동구 아차산로7나길 18,성수2가제3동,37.547702,127.057461,100.0
MA010120220804848028,개성상인,한식,0.0,0.12,66.67,0,0,서울특별시 성동구 아차산로7나길 18,성수2가제3동,37.547702,127.057461,88.9
MA0101202209A0028796,피자헛 성수점,패스트푸드,0.0,-0.36,25.0,0,0,서울특별시 성동구 아차산로7나길 18,성수2가제3동,37.547702,127.057461,100.0
MA010120220808708586,행복한식당,한식,0.0,-0.5,13.33,0,0,서울특별시 성동구 아차산로9길 30,성수2가제3동,37.546621,127.059113,92.9
MA010120220810093643,젠젠 성수점,카페,0.0,1.23,3.31,0,0,서울특별시 성동구 연무장11길 10,성수2가제3동,37.542929,127.057563,97.8
MA010120220805435252,진도부대찌개,한식,0.0,-0.05,26.32,0,0,서울특별시 성동구 연무장11길 15,성수2가제3동,37.543388,127.05726,94.7
MA010120220810608492,언커먼그라운드,카페,0.0,0.67,13.33,0,0,서울특별시 성동구 연무장11길 15,성수2가제3동,37.543388,127.05726,93.3
MA010120220808564885,와인바킥,주점,0.0,0.0,0.0,0,0,서울특별시 성동구 연무장13길 19,성수2가제3동,37.543313,127.058652,75.0
MA010120220811878847,업사이드커피,카페,0.0,-0.33,19.23,0,0,서울특별시 성동구 연무장13길 3,성수2가제3동,37.542001,127.057928,100.0
MA010120220812940398,행운한식뷔페,한식,0.0,-0.2,58.33,0,0,서울특별시 성동구 연무장13길 5,성수2가제3동,37.542147,127.058005,100.0
MA010120220808562233,리얼월드 성수,카페,0.0,0.29,18.97,0,0,서울특별시 성동구 연무장13길 8,성수2가제3동,37.542174,127.058405,100.0
MA010120220807068235,진수성찬한식뷔페,한식,0.0,0.0,25.0,0,0,서울특별시 성동구 연무장13길 9,성수2가제3동,37.542581,127.058218,100.0
MA010120220806769077,쁘띠 다이너,패스트푸드,0.0,-0.28,0.0,0,0,서울특별시 성동구 연무장15길 11,성수2가제3동,37.54242,127.059108,100.0
MA010120220811740930,씨씨씨,서양식,0.0,0.75,0.0,0,0,서울특별시 성동구 연무장15길 11,성수2가제3동,37.54242,127.059108,100.0
MA010120220800700052,루덴스파트너스,한식,0.0,0.0,0.0,0,0,서울특별시 성동구 연무장15길 11,성수2가제3동,37.54242,127.059108,100.0
MA010120220803753061,우봉산수정,한식,0.0,0.0,0.0,0,0,서울특별시 성동구 연무장17길 14,성수2가제3동,37.541969,127.061652,0.0
MA010120220803765960,온누리식당,한식,0.0,-0.43,25.0,0,0,서울특별시 성동구 연무장17길 6,성수2가제3동,37.541361,127.061283,100.0
MA010120220807348832,옴시롱 감시롱 순대국,한식,0.0,-0.4,100.0,0,0,서울특별시 성동구 연무장17길 7,성수2가제3동,37.541477,127.06102,100.0
MA010120220811299567,뱅글,서양식,0.0,-0.08,0.0,0,0,서울특별시 성동구 연무장18길 16,성수2가제1동,37.539281,127.061962,100.0
MA010120220803378503,윤식당 한식뷔페,한식,0.0,-0.75,100.0,0,0,서울특별시 성동구 연무장19길 12,성수2가제3동,37.541282,127.062838,100.0
MA010120220808088638,여기가좋겠네,주점,0.0,0.0,0.0,0,0,서울특별시 성동구 연무장19길 4,성수2가제3동,37.54057,127.062414,0.0
MA010120220807078997,르베지왕 성수공간,카페,0.0,0.19,32.0,0,0,서울특별시 성동구 연무장1길 15-1,성수2가제3동,37.544492,127.051158,96.0
MA010120220809135972,스프레이,카페,0.0,-0.2,43.48,0,0,서울특별시 성동구 성수일로 44-1,성수2가제3동,37.544348,127.049829,95.0
MA010120220806430791,Pauline CoffeeBar,카페,0.0,0.1,15.62,0,0,서울특별시 성동구 연무장3길 13,성수2가제3동,37.54491,127.05166,100.0
MA0101202301A0093256,메종드마가레뜨,카페,0.0,37.5,5.06,0,0,서울특별시 성동구 연무장3길 14,성수2가제3동,37.544768,127.051839,96.1
MA010120220808601699,카페온화 본사,카페,0.0,1.0,0.0,0,0,서울특별시 성동구 연무장3길 17,성수2가제3동,37.54515,127.051728,100.0
MA010120220812688027,망티커피 성수점,카페,0.0,-0.01,33.33,0,0,서울특별시 성동구 연무장3길 17,성수2가제3동,37.54515,127.051728,97.4
MA010120220806478840,데우스 카페 성수점,카페,0.0,-0.66,2.0,0,0,서울특별시 성동구 연무장3길 21,성수2가제3동,37.545424,127.051848,97.9
MA010120220813857228,넌 꼬막 난 육회,한식,0.0,-0.2,25.0,0,0,서울특별시 성동구 연무장3길 21,성수2가제3동,37.545424,127.051848,100.0
MA0101202301A0098057,수백당 성수점,한식,0.0,0.0,4.92,0,0,서울특별시 성동구 연무장3길 21,성수2가제3동,37.545424,127.051848,98.4
MA010120220812509293,십삼동,주점,0.0,0.0,0.0,0,0,서울특별시 성동구 연무장3길 3,성수2가제3동,37.543982,127.051269,100.0
MA010120220804204043,찌마찌마,일식,0.0,0.0,13.33,0,0,서울특별시 성동구 연무장3길 5-1,성수2가제3동,37.544227,127.051359,93.3
MA0101202301A0002226,오마카세 오사이초밥 성수점,일식,0.0,0.0,4.41,0,0,서울특별시 성동구 연무장3길 9-14,성수2가제3동,37.544841,127.051567,99.5
MA010120220808699566,카페라니,카페,0.0,-0.7,33.33,0,0,서울특별시 성동구 연무장5가길 14,성수2가제3동,37.543538,127.054149,100.0
MA010120220806395066,프랑스포차,주점,0.0,-0.6,0.0,0,0,서울특별시 성동구 연무장5가길 20,성수2가제3동,37.543374,127.054785,100.0
MA010120220812523221,까망,서양식,0.0,-0.41,14.58,0,0,서울특별시 성동구 연무장5가길 20,성수2가제3동,37.543374,127.054785,100.0
MA010120220804946579,카카모루 성수점,일식,0.0,-0.28,8.06,0,0,서울특별시 성동구 연무장5가길 20-1,성수2가제3동,37.543344,127.054912,98.3
MA010120220803778010,구시월닭한마리,한식,0.0,-0.42,0.0,0,0,서울특별시 성동구 연무장5가길 22,성수2가제3동,37.543304,127.055023,85.7
MA010120220804611455,브루잉 세레모니,카페,0.0,0.5,6.67,0,0,서울특별시 성동구 연무장5가길 22-1,성수2가제3동,37.543281,127.055145,93.3
MA010120220806441934,투썸플레이스 성수skv타워점,카페,0.0,-0.4,31.43,0,0,서울특별시 성동구 연무장5가길 25,성수2가제3동,37.543551,127.055614,94.8
MA010120220813453393,효자동목고기,한식,0.0,-0.25,2.5,0,0,서울특별시 성동구 연무장5가길 25,성수2가제3동,37.543551,127.055614,94.9
MA010120220800809247,멘야마쯔리 성수점,일식,0.0,0.0,8.11,0,0,서울특별시 성동구 연무장5가길 25,성수2가제3동,37.543551,127.055614,91.7
MA010120220802406663,해밀칼국수&김밥,한식,0.0,0.69,21.78,0,0,서울특별시 성동구 연무장5가길 25,성수2가제3동,37.543551,127.055614,97.0
MA010120220802502504,하오마라,중식,0.0,0.0,33.33,0,0,서울특별시 성동구 연무장5가길 25,성수2가제3동,37.543551,127.055614,97.2
MA010120220803722868,신선식탁 성수역점,서양식,0.0,-0.15,57.14,0,0,서울특별시 성동구 연무장5가길 25,성수2가제3동,37.543551,127.055614,100.0
MA0101202209A0073668,아비꼬 성수역점,일식,0.0,0.12,9.52,0,0,서울특별시 성동구 연무장5가길 25,성수2가제3동,37.543551,127.055614,84.2
MA010120220808095224,탄스이카부츠,일식,0.0,1.0,9.52,0,0,서울특별시 성동구 연무장5가길 26,성수2가제3동,37.543173,127.055418,100.0
MA010120220805510652,빅쭌부대찌개 성수점,한식,0.0,-0.47,18.75,0,0,서울특별시 성동구 연무장5가길 7,성수2가제3동,37.544087,127.053672,100.0
MA010120220806998884,부산밀면,한식,0.0,-0.14,47.37,0,0,서울특별시 성동구 연무장5가길 7,성수2가제3동,37.544087,127.053672,100.0
MA010120220809782321,타논55,동남아시아,0.0,-0.03,28.12,0,0,서울특별시 성동구 연무장5가길 7,성수2가제3동,37.544087,127.053672,96.9
MA010120220810406070,나이스두잉 버거샵,패스트푸드,0.0,-0.29,8.33,0,0,서울특별시 성동구 연무장5가길 7,성수2가제3동,37.544087,127.053672,100.0
MA010120220801872828,숲속식사 철판볶음밥,한식,0.0,-0.29,30.0,0,0,서울특별시 성동구 연무장5가길 7,성수2가제3동,37.544087,127.053672,100.0
MA010120220803436410,커피사피엔스 성수현대테라스점,카페,0.0,-0.2,57.14,0,0,서울특별시 성동구 연무장5가길 7,성수2가제3동,37.544087,127.053672,91.7
MA010120220800147852,베러초이스,카페,0.0,0.0,0.0,0,0,서울특별시 성동구 연무장5길 9-13,성수2가제3동,37.544189,127.052296,100.0
MA010120220807980608,BNHR,카페,4.2,-0.18,8.18,8,0,서울특별시 성동구 연무장5길 9-16,성수2가제3동,37.54444,127.05266,97.3
MA010120220808342441,엘이펀,패스트푸드,0.0,0.0,16.67,0,0,서울특별시 성동구 뚝섬로9길 16,성수2가제1동,37.539671,127.056432,100.0
MA010120220812085888,갓잇 성수 홀리워터점,서양식,0.0,0.3,0.0,0,0,서울특별시 성동구 연무장7가길 10,성수2가제3동,37.542902,127.05533,98.7
MA010120220803074311,성수이루다,서양식,0.0,1.2,6.38,0,0,서울특별시 성동구 연무장7가길 2,성수2가제3동,37.543116,127.054643,98.6
MA0101202302A0014613,대취,주점,0.0,0.0,0.0,0,0,서울특별시 성동구 연무장7가길 2,성수2가제3동,37.543116,127.054643,0.0
MA010120220803075899,화화담 성수,동남아시아,0.0,0.16,8.11,0,0,서울특별시 성동구 연무장7가길 3,성수2가제3동,37.543234,127.054856,93.0
MA010120220812693081,방춘리,주점,0.0,-0.17,6.67,0,0,서울특별시 성동구 연무장7가길 5,성수2가제3동,37.543188,127.054969,93.3
MA010120220802237677,메종 성수돈,한식,0.0,-0.39,14.29,0,0,서울특별시 성동구 연무장7가길 5,성수2가제3동,37.543188,127.054969,100.0
MA010120220804837484,온슬,주점,0.0,-0.38,0.0,0,0,서울특별시 성동구 연무장7가길 5,성수2가제3동,37.543188,127.054969,87.5
MA010120220805539921,토라식당,일식,0.0,1.21,11.9,0,0,서울특별시 성동구 연무장7가길 6-1,성수2가제3동,37.542983,127.055098,97.6
MA010120220809664319,꽌코이,동남아시아,0.0,-0.21,8.7,0,0,서울특별시 성동구 연무장7가길 6-1,성수2가제3동,37.542983,127.055098,91.0
MA010120220803075163,남다른본가닭한마리 성수점,한식,0.0,-0.14,23.08,0,0,서울특별시 성동구 연무장7길 12,성수2가제3동,37.543669,127.05484,100.0
MA010120220803728696,돼지네생삼겹살,한식,0.0,1.0,25.0,0,0,서울특별시 성동구 연무장7길 12,성수2가제3동,37.543669,127.05484,100.0
MA010120220808358312,김사부코다리,한식,0.0,2.0,0.0,0,0,서울특별시 성동구 연무장7길 16,성수2가제3동,37.543949,127.055099,100.0
MA010120220809802446,기왕생고기,한식,0.0,-0.8,25.0,0,0,서울특별시 성동구 연무장7길 16,성수2가제3동,37.543949,127.055099,100.0
MA010120220803756025,한서칼국수,한식,0.0,-0.35,30.77,0,0,서울특별시 성동구 연무장7길 16,성수2가제3동,37.543949,127.055099,100.0
MA010120220803763130,유진참치,일식,0.0,-0.33,50.0,0,0,서울특별시 성동구 연무장7길 16,성수2가제3동,37.543949,127.055099,100.0
MA010120220803777970,웰컴차이나,중식,0.0,-0.17,50.0,0,0,서울특별시 성동구 연무장7길 16,성수2가제3동,37.543949,127.055099,100.0
MA010120220804401582,행복식당,한식,0.0,-0.88,100.0,0,0,서울특별시 성동구 연무장7길 16,성수2가제3동,37.543949,127.055099,100.0
MA010120220805074220,성수정원,카페,0.0,0.4,10.67,0,0,서울특별시 성동구 연무장7길 4,성수2가제3동,37.543008,127.054611,100.0
MA010120220803112048,마블상회,일식,0.0,-0.4,0.0,0,0,서울특별시 성동구 연무장7길 7,성수2가제3동,37.543357,127.054396,93.3
MA010120220813762877,오늘와인한잔 성수가든점,주점,0.0,-0.05,3.57,0,0,서울특별시 성동구 연무장7길 7-1,성수2가제3동,37.543469,127.05445,94.5
MA010120220813751348,스시메이 성수점,일식,0.0,0.22,4.69,0,0,서울특별시 성동구 연무장7길 7-1,성수2가제3동,37.543469,127.05445,98.4
MA010120220800084439,성수찌개,한식,0.0,-0.18,28.57,0,0,서울특별시 성동구 연무장7길 7-1,성수2가제3동,37.543469,127.05445,100.0
MA010120220806651158,화포식당성수,한식,0.0,-0.37,10.0,0,0,서울특별시 성동구 연무장7길 8-1,성수2가제3동,37.543416,127.054648,84.2
MA010120220811732789,매머드익스프레스 성수역SKV1점,카페,0.0,-0.48,33.33,0,0,서울특별시 성동구 연무장9길 10,성수2가제3동,37.543076,127.056033,92.9
MA010120220800118828,페스티발,주점,0.0,-0.42,13.33,0,0,서울특별시 성동구 연무장9길 10-1,성수2가제3동,37.543157,127.056093,100.0
MA010120220812752295,어부가,한식,0.0,0.0,8.33,0,0,서울특별시 성동구 연무장9길 4,성수2가제3동,37.542697,127.055963,91.7
MA010120220805234197,신라다랑원 성수점,일식,0.0,-0.57,0.0,0,0,서울특별시 성동구 연무장9길 6,성수2가제3동,37.542839,127.055945,100.0
MA010120220814040125,카페 포제,카페,0.0,0.53,7.69,0,0,서울특별시 성동구 연무장9길 7,성수2가제3동,37.54294,127.055727,96.2
MA010120220808230186,마스,주점,0.0,-0.75,0.0,0,0,서울특별시 성동구 연무장9길 8,성수2가제3동,37.542936,127.055978,100.0
MA0101202301A0091485,뚝 다이닝,한식,0.0,-0.41,12.5,0,0,서울특별시 성동구 연무장9길 8-1,성수2가제3동,37.542914,127.056098,92.5
MA010120220806599695,오우드 성수1호점,카페,0.0,0.09,4.84,0,0,서울특별시 성동구 연무장길 101-1,성수2가제3동,37.541097,127.060457,98.3
MA010120220814026088,최가네부대찌개,한식,0.0,0.33,0.0,0,0,서울특별시 성동구 연무장길 103,성수2가제3동,37.540965,127.060601,100.0
MA010120220812798588,한돈급냉삼겹살,한식,0.0,0.0,0.0,0,0,서울특별시 성동구 연무장길 109,성수2가제3동,37.54077,127.061238,0.0
MA010120220809269547,바오 서울,중식,0.0,-0.35,7.69,0,0,서울특별시 성동구 연무장길 110,성수2가제1동,37.540546,127.061286,100.0
MA010120220814202673,차일디쉬,카페,0.0,-0.43,0.0,0,0,서울특별시 성동구 연무장길 114,성수2가제1동,37.540371,127.061588,100.0
MA010120220804394625,장터식당,한식,0.0,0.0,0.0,0,0,서울특별시 성동구 연무장길 118,성수2가제1동,37.540269,127.061931,0.0
MA010120220814002400,이로우,일식,0.0,-0.32,5.26,0,0,서울특별시 성동구 연무장길 12,성수1가제1동,37.543728,127.050821,100.0
MA010120220809232709,오와리 본점,주점,0.0,1.0,5.56,0,0,서울특별시 성동구 연무장길 13,성수2가제3동,37.543817,127.051161,98.9
MA010120220809806310,MYC CAFE,카페,0.0,0.5,8.33,0,0,서울특별시 성동구 연무장길 13,성수2가제3동,37.543817,127.051161,91.7
MA010120220809797031,래뮤,카페,0.0,0.0,10.0,0,0,서울특별시 성동구 연무장길 14,성수1가제1동,37.543621,127.051085,96.7
MA010120220810598394,동구식당,한식,0.0,0.08,23.08,0,0,서울특별시 성동구 연무장길 17,성수2가제3동,37.543732,127.051453,100.0
