상가업소번호,가게명,업종,점수,리뷰증가율,재방문,좋아요,찜,주소,행정동,위도,경도,긍정 리뷰 비율
MA010120220812744120,1987피자,서양식,4.0,-0.11,12.5,0,437,서울특별시 서대문구 연세로11길 26,신촌동,37.55903,126.935408,100.0
MA010120220810543131,유자유김치떡볶이 신촌점,한식,4.0,-0.58,0.0,0,319,서울특별시 서대문구 연세로11길 22,신촌동,37.559017,126.935629,100.0
MA010120220800561009,통통돼지,한식,4.0,-0.2,25.0,0,1672,서울특별시 서대문구 연세로4길 19,신촌동,37.557386,126.937814,100.0
MA010120220803458500,만냥하우스,한식,4.0,-0.27,0.0,0,227,서울특별시 서대문구 성산로 402-1,신촌동,37.561282,126.932329,100.0
MA010120220808127702,야채를담다,카페,4.0,-0.47,12.5,0,869,서울특별시 서대문구 신촌역로 22-5,신촌동,37.558905,126.943038,100.0
MA010120220809806991,배바위양곱창,한식,4.0,0.0,0.0,0,163,서울특별시 서대문구 연세로7안길 42,신촌동,37.558372,126.934564,100.0
MA010120220813530011,티문 카페,분식,4.0,1.0,0.0,0,163,서울특별시 서대문구 성산로22길 36,신촌동,37.559308,126.934276,100.0
MA010120220807014750,독수리다방,카페,3.9,0.02,22.92,0,2677,서울특별시 서대문구 연세로 36,신촌동,37.558786,126.937242,95.8
MA010120220806555882,조선의 육개장 칼국수,한식,3.9,-0.08,9.09,0,4117,서울특별시 서대문구 연세로5나길 20,신촌동,37.557046,126.935056,90.9
MA010120220811228684,키친31,일식,3.9,2.0,0.0,0,1411,서울특별시 서대문구 연세로4길 52,신촌동,37.558206,126.939323,100.0
MA010120220813874171,치즈를사랑한찜닭 신촌본점,한식,3.9,1.6,15.38,0,937,서울특별시 서대문구 연세로 29,신촌동,37.558193,126.93662,100.0
MA010120220806727161,카페 문베어,카페,3.9,0.25,33.33,0,354,서울특별시 서대문구 명물길 66,신촌동,37.55888,126.93987,100.0
MA010120220813917577,이빠네마 그릴,서양식,3.9,0.29,13.64,0,322,서울특별시 서대문구 연세로4길 6,신촌동,37.556924,126.937357,100.0
MA010120220805040474,딴따라독두공방,주점,3.9,0.0,0.0,0,1084,서울특별시 서대문구 연세로7안길 29,신촌동,37.558059,126.935179,0.0
MA010120220813975496,플릭온커피,카페,3.9,-0.65,0.0,0,63,서울특별시 서대문구 연세로4길 40,신촌동,37.557869,126.938892,100.0
MA010120220814100801,커피크레페본점,카페,3.9,2.66,8.79,0,109,서울특별시 서대문구 신촌로 87-8,신촌동,37.555886,126.936321,99.3
MA010120220809818533,현명식탁,서양식,3.9,-0.38,3.45,0,39,서울특별시 서대문구 명물길 32,신촌동,37.558042,126.938447,100.0
MA010120220800583190,신촌양꼬치,중식,3.9,0.0,0.0,0,30,서울특별시 서대문구 연세로9길 22,신촌동,37.558599,126.935643,100.0
MA010120220808035101,버거리 신촌점,카페,3.9,-0.32,17.02,0,33,서울특별시 서대문구 신촌로 87-8,신촌동,37.555886,126.936321,100.0
MA010120220806338472,네이버후드,주점,3.8,0.0,0.0,0,875,서울특별시 서대문구 연세로7안길 41,신촌동,37.558178,126.934448,100.0
MA010120220803201646,씽킹인사이드더박스,주점,3.8,2.5,0.0,0,1028,서울특별시 서대문구 연세로12길 20,신촌동,37.55889,126.938133,85.7
MA010120220809672507,곱창이야기,한식,3.8,2.0,0.0,0,869,서울특별시 서대문구 연세로7안길 2,신촌동,37.557746,126.936477,100.0
MA010120220800598460,아무 (Amu),주점,3.8,0.0,0.0,0,416,서울특별시 서대문구 연세로11길 21,신촌동,37.558867,126.935569,100.0
MA010120220800556557,서른즈음에,주점,3.8,0.0,0.0,0,384,서울특별시 서대문구 연세로7안길 35,신촌동,37.558063,126.934721,0.0
MA010120220813564586,청년국수,한식,3.7,-0.2,0.0,0,1072,서울특별시 서대문구 연세로12길 23,신촌동,37.559092,126.938331,100.0
MA010120220813856807,리틀쿠바 현대백화점유플렉스신촌점,서양식,3.7,0.67,0.0,0,434,서울특별시 서대문구 연세로 13,신촌동,37.556738,126.93656,100.0
MA010120220806616403,김판석초밥,일식,3.7,0.0,0.0,0,375,서울특별시 서대문구 연세로9길 37,신촌동,37.558531,126.934581,100.0
MA010120220805161893,폼프리츠 신촌점,카페,3.7,-0.15,9.09,0,893,서울특별시 서대문구 연세로11길 21,신촌동,37.558867,126.935569,100.0
MA010120220804895059,히우카우,동남아시아,3.7,-0.6,0.0,0,278,서울특별시 서대문구 연세로4길 61,신촌동,37.558572,126.939536,100.0
MA010120220805012558,유원섬커피,카페,3.7,0.46,10.53,0,258,서울특별시 서대문구 연세로 42-24,신촌동,37.559247,126.938437,84.2
MA010120220800634270,술익는마을,주점,3.7,-0.52,36.36,0,499,서울특별시 서대문구 연세로7길 22,신촌동,37.557799,126.935558,100.0
MA010120220812875850,고래고래신촌점,한식,3.7,-0.54,0.0,0,199,서울특별시 서대문구 연세로9길 25,신촌동,37.558411,126.935387,83.3
MA010120220800576445,홍초불닭 신촌본점,한식,3.7,-0.55,40.0,0,221,서울특별시 서대문구 연세로7안길 28-3,신촌동,37.558275,126.935192,100.0
MA010120220803148062,빠빠빠치킨 연대본점,한식,3.7,0.6,37.5,0,571,서울특별시 서대문구 연세로11길 19,신촌동,37.558864,126.935709,87.5
MA010120220807029718,에어플레인모드,주점,3.7,-0.12,18.42,0,108,서울특별시 서대문구 연세로4길 36,신촌동,37.557709,126.938671,100.0
MA010120220800599837,복성각,중식,3.6,-0.24,21.43,0,916,서울특별시 서대문구 명물1길 24,신촌동,37.558475,126.937399,97.6
MA010120220800555987,미네르바,카페,3.6,-0.43,16.67,0,897,서울특별시 서대문구 명물길 18,신촌동,37.557681,126.937847,91.7
MA010120220800599006,포석정,주점,3.6,0.45,6.25,0,529,서울특별시 서대문구 연세로11길 25,신촌동,37.558833,126.93541,100.0
MA010120220800574359,요이스시,일식,3.6,0.12,0.0,0,1426,서울특별시 서대문구 연세로7안길 17,신촌동,37.558018,126.935868,100.0
MA010120220812399073,홍미닭발 신촌점,한식,3.6,-0.17,10.0,0,193,서울특별시 서대문구 연세로7안길 30,신촌동,37.558181,126.935201,90.0
MA010120220809408624,독립문설렁탕,한식,3.6,-0.39,48.18,0,24,서울특별시 서대문구 명물1길 2,신촌동,37.558049,126.937338,97.3
MA010120220808135929,마녀주방 신촌점,서양식,3.6,0.08,1.89,0,48,서울특별시 서대문구 명물길 21,신촌동,37.558076,126.937717,92.5
MA010120220800632499,고향전주비빔밥 현대백화점신촌점,한식,3.6,-0.32,32.08,0,39,서울특별시 서대문구 신촌로 83,신촌동,37.556083,126.935845,96.2
MA010120220808211788,만추 현대백화점신촌점,중식,3.6,0.0,7.14,0,6,서울특별시 서대문구 신촌로 83,신촌동,37.556083,126.935845,100.0
MA010120220812974480,호탕마라탕,중식,3.5,4.15,14.86,0,453,서울특별시 서대문구 연세로7안길 14,신촌동,37.558156,126.936051,100.0
MA010120220800595350,라임,일식,3.5,-0.29,0.0,0,623,서울특별시 서대문구 연세로4길 41,신촌동,37.558028,126.938754,93.3
MA010120220803220643,카츠미,일식,3.5,-0.41,10.0,0,859,서울특별시 서대문구 연세로7안길 2,신촌동,37.557746,126.936477,100.0
MA010120220813040056,셀리스도넛,카페,3.5,0.0,0.0,0,62,서울특별시 서대문구 연세로7안길 1,신촌동,37.557788,126.936183,0.0
MA010120220802691073,엠브로돈까스 신촌본점,한식,3.5,0.03,19.4,0,63,서울특별시 서대문구 명물길 26,신촌동,37.557888,126.938258,97.0
MA010120220803537612,논탄토,카페,3.5,0.0,0.0,0,61,서울특별시 서대문구 신촌로 87-4,신촌동,37.555688,126.936237,100.0
MA010120220800639774,원조감자탕,한식,3.5,-0.57,0.0,0,60,서울특별시 서대문구 연세로5다길 8,신촌동,37.556456,126.935114,100.0
MA010120220800589196,신촌돈부리모노,일식,3.4,0.23,0.0,0,1745,서울특별시 서대문구 연세로4길 46,신촌동,37.557969,126.939017,100.0
MA010120220800626353,형제갈비,한식,3.4,-0.09,40.0,0,1743,서울특별시 서대문구 명물1길 2,신촌동,37.558049,126.937338,96.4
MA010120220805836229,오늘통닭 신촌직영점,한식,3.4,0.36,12.5,0,78,서울특별시 서대문구 연세로11길 8,신촌동,37.559042,126.936466,98.6
MA010120220813122259,나이스샤워,일식,3.4,0.0,0.0,0,139,서울특별시 서대문구 연세로 35,신촌동,37.558731,126.936715,0.0
MA010120220808979566,하나,일식,3.4,0.0,0.0,0,97,서울특별시 서대문구 연세로7안길 46,신촌동,37.558433,126.934399,0.0
MA010120220810286469,돈이면돼지 신촌점,한식,3.4,0.0,0.0,0,451,서울특별시 서대문구 연세로11길 35,신촌동,37.558841,126.934834,0.0
MA010120220800603323,몰리스,카페,3.3,-0.05,11.11,0,989,서울특별시 서대문구 연세로5다길 22-7,신촌동,37.556959,126.934402,100.0
MA010120220806788244,아웃닭 신촌역점,한식,3.3,0.04,11.11,0,177,서울특별시 서대문구 연세로4길 19,신촌동,37.557386,126.937814,96.3
MA010120220800209304,도토리칼국수,한식,3.3,-0.55,23.08,0,213,서울특별시 서대문구 명물길 27-19,신촌동,37.558778,126.938186,92.3
MA010120220800594374,대성이네,한식,3.3,0.07,4.62,0,204,서울특별시 서대문구 연세로5나길 33,신촌동,37.557016,126.934277,100.0
MA010120220809655412,미도인 신촌,서양식,3.3,-0.29,16.67,0,66,서울특별시 서대문구 명물길 33,신촌동,37.558403,126.938229,95.8
MA010120220814282031,연어상회 신촌점,일식,3.2,-0.59,28.57,0,434,서울특별시 서대문구 연세로12길 20,신촌동,37.55889,126.938133,85.7
MA010120220808622606,뉴욕비앤씨 신촌본점,카페,3.2,0.44,15.38,0,175,서울특별시 서대문구 연세로12길 39,신촌동,37.559173,126.939154,100.0
MA010120220805952963,내가찜한닭,한식,3.2,0.0,0.0,0,120,서울특별시 서대문구 연세로 24,신촌동,37.557771,126.937112,0.0
MA010120220805237669,통인동커피공방 신촌로스팅라이브러리,카페,3.2,-0.29,20.0,0,59,서울특별시 서대문구 연세로 13,신촌동,37.556738,126.93656,100.0
MA010120220800571111,가문의우동,일식,3.2,0.0,0.0,0,27,서울특별시 서대문구 연세로9길 13,신촌동,37.55847,126.93609,0.0
MA010120220806525269,아비꼬 신촌점,일식,3.1,-0.42,57.14,0,138,서울특별시 서대문구 명물길 58-8,신촌동,37.558662,126.939503,100.0
MA010120220800633380,고바우,한식,4.4,-0.2,0.0,0,518,서울특별시 서대문구 명물1길 22,신촌동,37.558385,126.937315,100.0
MA010120220805995343,한창희천하일면,일식,4.2,-0.67,0.0,0,91,서울특별시 서대문구 명물길 27-17,신촌동,37.558722,126.938139,100.0
MA010120220802965641,엔타로커피,카페,4.1,0.11,3.23,0,170,서울특별시 서대문구 명물길 37,신촌동,37.558579,126.938177,100.0
MA010120220814207268,타오마라탕 신촌점,중식,4.1,-0.35,25.0,0,33,서울특별시 서대문구 연세로5나길 6,신촌동,37.55705,126.935908,100.0
MA010120220808084466,MrLee,주점,4.0,0.0,0.0,0,130,서울특별시 서대문구 연세로7안길 41,신촌동,37.558178,126.934448,0.0
MA010120220802741862,쿠마네꼬치,일식,4.0,-0.5,0.0,0,65,서울특별시 서대문구 연세로9길 22,신촌동,37.558599,126.935643,100.0
MA010120220811860023,가마마루이라멘,일식,3.9,-0.6,0.0,0,4524,서울특별시 서대문구 성산로22길 4,신촌동,37.56039,126.933329,100.0
MA010120220800586382,마이시크릿메이트,카페,3.9,-0.54,16.67,0,169,서울특별시 서대문구 연세로4길 47,신촌동,37.558228,126.939057,100.0
MA010120220803290634,더도이축산직영점 신촌점,한식,3.9,-0.15,9.09,0,23,서울특별시 서대문구 연세로7길 24,신촌동,37.55782,126.93544,100.0
MA010120220800759417,신촌오빠네옛날떡볶이,한식,3.8,-0.67,0.0,0,101,서울특별시 서대문구 연세로5다길 22-7,신촌동,37.556959,126.934402,100.0
MA010120220808707421,크리스터 치킨,한식,3.7,1.5,30.0,0,150,서울특별시 서대문구 연세로11길 30,신촌동,37.55902,126.935176,100.0
MA010120220800584941,연대포,주점,3.6,-0.52,20.0,0,615,서울특별시 서대문구 연세로7길 26,신촌동,37.557781,126.935309,100.0
