상가업소번호,가게명,키워드,갯수
MA010120220806030722,이키가이,200시간 숙성,1
MA010120220811228790,밀본 본점,2018 미쉐린,1
MA010120220803757145,조양생고기순대국,20년 단골,1
MA010120220808419969,파라디,20만원,1
MA010120220805948715,라무진 성수카페거리점,20만원 훌쩍,1
2201,하노이102,20분 가량 기다리다,1
MA010120220809589780,기러기둥지 성수,20분 걸리다,1
2236,글로우,20분 기다리다,1
MA010120220811954526,훈연,20분 기다리다,1
MA010120220804906820,엘더버거,20분 넘게 걸리다,1
MA010120220805953344,뜨리에이치,20분 넘게 걸리다,1
MA010120220803439620,라무라 성수,20분 웨이팅,1
MA0101202212A0062918,소인수서울 본점,20분은 기본 ,1
MA010120220803799415,성수족발,20분을 기다리다,1
MA010120220804024216,우마텐 텐동,20분을 기다리다,1
MA010120220804687736,홍콩반점0410 성수역점,20분 이나 빨리,1
MA010120220805953344,뜨리에이치,20분 넘게 걸리다,1
MA010120220802871259,할머니의 레시피,20분 정도 기다리다,1
MA010120220806918710,오와리 뚝섬점,20분 정도 기다리다,1
MA010120220809957113,미쁘동 서울숲,20분 정도 기다리다,1
MA010120220812438889,글레이셔박,20분 정도 웨이팅하다,1
MA010120220813231777,시옹마오,20분 쯤 웨이팅,1
MA010120220806600844,희릿,22000 뇨끼,1
MA010120220805221379,로우커피스탠드,2200원,8
MA010120220812891182,매너커피,2200원,1
MA010120220803760762,2002횟집,23명,1
MA010120220802487040,생활맥주 성수역1번출구점,"2,3차로 가벼운",1
MA010120220807724980,퀴바라,23000원,1
MA010120220812891182,매너커피,2300원,1
MA010120220811774021,뚜르띠에르,23개월 아가,1
MA010120220805843613,더리터 성수역점,2400원,1
MA010120220808056825,달래해장 성수점,24시 하는식당,1
MA010120220803708696,탐앤탐스 성수1호점,24시간,1
MA010120220810326849,와인쌤마켓 성수낙낙점,24시간,1
MA010120220812809902,담미온 성수점,24시간,1
MA010120220803708696,탐앤탐스 성수1호점,24시간 운영,1
MA010120220808056825,달래해장 성수점,24시간 ,1
MA010120220808056825,달래해장 성수점,24시간,1
MA010120220808056825,달래해장 성수점,24시간,1
MA010120220812809902,담미온 성수점,24시간,1
MA010120220812809902,담미온 성수점,24시간,1
MA010120220800809967,먹을만회,25000원,1
MA010120220803779502,송가,25000원,1
MA010120220809543425,아오미,25000원,1
MA010120220803075163,남다른본가닭한마리 성수점,25000원 닭 한마리,1
2233,코끼리베이글성수,2500원,1
MA010120220805212246,홍천숯닭,2500원,1
MA010120220813846050,경성찹쌀꽈배기 성수역점,2500원,1
MA010120220803728696,돼지네생삼겹살,25년 전통,1
MA010120220812625074,더벤티 성수카페거리점,25분 걸리다,1
MA010120220803775723,라성천사,25분 기다리다,1
MA010120220813923957,우웨이탕,25분 넘게 걸리다,1
MA010120220803773713,푸르너스가든 서울숲,25분 넘다,1
MA010120220803773713,푸르너스가든 서울숲,25분 만에,1
2209,핫쵸 성수점,25분 소요 되다,1
MA0101202302A0052490,조조칼국수 성수점,25분 정도 기다리다,1
MA010120220811954526,훈연,27만원 먹다,1
MA010120220813040302,더즌오이스터 성수,28000원 하우스와인,1
MA010120220805221379,로우커피스탠드,2800원,4
MA010120220814242904,송계옥성수점,29000원,1
MA010120220803005362,버거보이 성수낙낙점,2개 4만원,1
MA010120220803760762,2002횟집,2만원,1
MA010120220803764741,후다닭Q 본점,2만원,1
MA010120220805839960,숲떡,2만원,1
MA010120220812752295,어부가,2만원,1
MA010120220803760762,2002횟집,2만원에 5개,1
MA010120220813788353,호랑이 초밥,2만원에 오마카세,1
MA010120220804906820,엘더버거,2만원 이,1
MA010120220802514311,구펠,2시간 가능하다,1
MA010120220809878549,포배럴카페,2시간 가능하다,1
MA010120220803018148,성수삐딱,2시간 기다리다,1
MA010120220814242904,송계옥성수점,2시간 넘다,1
MA010120220814328711,그리너 성수1가점,2시간 대중교통,1
MA010120220800784704,조개도,2시간식사,1
MA010120220812085888,갓잇 성수 홀리워터점,2시간 웨이팅하다,1
MA010120220811954526,훈연,2시간 웨이팅해,1
MA010120220809878549,포배럴카페,2시간이나 주차인증 해주다,1
MA010120220813181306,성수부두,2시간 정도 웨이팅 ,1
2209,핫쵸 성수점,2시간 제한,1
MA010120220809589780,기러기둥지 성수,2시간 제한,1
MA010120220809878549,포배럴카페,2시간주차 가능하다,1
MA010120220809878549,포배럴카페,2시간 지원 되다,1
MA010120220809962228,후라이드참잘하는집 성수점,2인 1닭 적당하다,1
MA010120220814115206,맛닭꼬 뚝섬점,2인 1메뉴를,1
MA010120220813012292,포맨스,2인 3메뉴 추천,1
MA010120220805520385,비파서울,2인 4메뉴,1
2209,핫쵸 성수점,2인 가면 2메뉴,1
MA010120220813142657,정선부뚜막,2인 곤드레 밥상,1
MA010120220803770240,왕삼겹정육식당,2인 먹기 에,1
MA010120220812598920,아끄떼 뚜,2인 먹기 좋다,1
MA010120220812085888,갓잇 성수 홀리워터점,2인 세트,1
MA010120220813788353,호랑이 초밥,2인 세트,1
MA010120220808040856,성수초밥 성수점,2인 세트주문 으로,1
MA010120220803018148,성수삐딱,2인 이상 부터 라,1
MA010120220803540787,성수닭발,2인분 치즈 계란말이,1
MA010120220803018148,성수삐딱,2인분 칠만육천원 ,1
MA010120220809327894,HDD피자,2인분 피자 라서,1
MA010120220803771619,퍼니주,2인용 4 테이블,1
MA010120220810421251,부우이,2인용 테이블 이,1
MA010120220800156750,Salad No.6,2천원,1
MA010120220800260418,봉짬뽕,2천원,1
MA010120220803739788,김밥천국 성수점,2천원,1
MA010120220804412452,북촌손만두 성수역점,2천원,1
MA010120220805074220,성수정원,2천원,3
MA010120220811379716,홍낭자와김도령 성수낙낙점,2천원,1
MA010120220804412452,북촌손만두 성수역점,2천원 6개다,1
MA010120220813028979,컴포즈커피 화양사거리점,2천원 가성비,1
MA010120220803739788,김밥천국 성수점,2천원 저렴한,1
MA010120220808562233,리얼월드 성수,2층 게임,1
MA010120220803025551,서울앵무새,2층 카페 ,1
2215,디플랫 성수,2층 넓다,1
MA010120220803437818,어라운드데이,2층 루프탑,1
MA0101202210A0069439,더블하이트 갤러리카페,2층에 미술관에서,1
MA010120220813920927,야드 서울,2층에 위치 ,1
MA010120220805074220,성수정원,2층에 있다,1
MA010120220810286676,맞닿음 성수점,2층에 있다,1
MA010120220808562233,리얼월드 성수,2층에 충전기,1
MA010120220805074220,성수정원,2층에 커피,1
MA010120220808594732,레이더,2층에 화장실,1
MA010120220808562233,리얼월드 성수,2층에 휴대폰,1
MA0101202301A0066843,오우드 성수2호점,2층에는 포토존,1
2201,하노이102,2층에도 테이블 이,1
MA010120220803238626,세븐갈비,2층에서 먹다,1
MA010120220809138610,수원원조갈비,2층에서 먹다,1
2215,디플랫 성수,2층은 공사,1
MA0101202301A0100200,삼옥,2층은 레스토랑,1
MA0101202211A0075107,조디악,2층은 안락하다,1
MA010120220813970242,써니브레드,2층은 조용한,1
MA010120220803075163,남다른본가닭한마리 성수점,2층이라 조용한,1
MA010120220802739984,필살기CAFE,2층 카페,1
MA010120220811889254,웜히어,3가지 곡물로,1
2213,에피타이트,3가지 음식,1
MA010120220803731250,독도사랑 막회,3가지 음식,1
MA010120220808069927,벨라스가든 서울숲점,3가지 음식,1
MA010120220804763266,스시현,3가지 있다,1
MA0101202302A0090323,소코아 뚝섬점,3가지 카레,1
MA010120220811859473,써니눅,3가지메뉴,1
MA010120220813142657,정선부뚜막,3 곤드레 밥,1
MA010120220804030495,예빈당,3단 선물 세트,1
MA010120220813073128,빙봉,3단 트레이,1
MA010120220802502504,하오마라,3단계,1
MA010120220803778480,우콘카레,3단계,1
MA010120220803778480,우콘카레,3단계 신라면 보다,1
MA010120220806726504,성수속향연,3명 배부르다,1
MA010120220809675443,도쎄멕시칸,3명이서,1
MA010120220809782321,타논55,3명이서,1
MA010120220812752295,어부가,3명이서 12만원 짜리,1
MA010120220812886041,까까를로,3명이서 4개메뉴,1
MA010120220809675443,도쎄멕시칸,3명이서 가다,1
MA010120220810441160,서울숲누룽지통닭구이,3명이서 먹다,1
MA010120220811851843,본가큰댁설렁탕 성수점,3명이서 먹다,1
MA010120220803241688,세밀,3명이서식사 ,1
MA010120220808037206,젤라또투유,3명이서 앉다,1
MA010120220812531159,곱씹어you,3번째 방문,1
MA010120220803575688,신사동 벼락집,3번째 방문,1
MA010120220804946579,카카모루 성수점,3번째 방문,1
MA010120220811954526,훈연,3번째 방문,1
MA010120220813920927,야드 서울,3번째 방문,1
MA010120220814202673,차일디쉬,3번째 방문,1
MA010120220803747621,왕십리정곱창 성수점,3번째 방문 배달,1
2207,원기옥,3번째 방문,1
MA010120220811770570,CAFE FLARES,3번째 방문,1
MA010120220813148633,투파인드피터 서울성수점,3번째 방문,1
MA0101202301A0072276,그리노 성수,3번째 방문,1
MA010120220808229913,비스트로류,3번째 방문,1
MA010120220812170721,오스테리아 로에로,3번째 방문,1
MA010120220807404744,BELOW SEONGSOO,3번째 방문,1
MA010120220805520385,비파서울,3번째 방문,1
MA010120220809825639,성수로운,3번째 방문,1
MA010120220812052864,뚝도살롱,3번째 방문,1
MA010120220803777818,노랑통닭 성수점,3종 세트 가,1
MA010120220809757616,슈퍼말차 성수,3종 세트 사다,1
MA010120220807080871,티케,3주년 기념,1
MA010120220806336643,camouflage coffee,3주년 축하 ,1
MA010120220814269259,소시맥분,3차로 가기 좋다,1
MA010120220800118828,페스티발,3차로 가기 좋다,1
MA010120220814269259,소시맥분,3차로 가기 좋다,1
MA010120220814002400,이로우,30팀,1
2217,오므오트,30000,1
MA010120220803772782,삼미냉면칼국수,3000원,1
MA010120220809724344,뚝배기양평해장국 성수점,3000원,1
MA010120220814110828,창창커피,3000원,1
MA0101202301A0033676,커피로 그리는 꿈,3000원,1
MA0101202301A0071616,렌게,300일,1
MA010120220808229913,비스트로류,300일 기념,1
MA0101202301A0071616,렌게,300일 기념,1
MA010120220803778010,구시월닭한마리,3040분,1
MA010120220809327894,HDD피자,3040분 기다리다,1
MA010120220804394996,소문난성수감자탕,3040분은 대기,1
MA010120220804906820,엘더버거,30분 걸리다,1
2209,핫쵸 성수점,30분 기다리다,2
MA010120220804763266,스시현,30분 기다리다,1
MA010120220811136004,송흥,30분 기다리다,1
MA010120220811193445,오토김밥 서울숲점,30분 기다리다,1
MA010120220811836813,강호연파 성수 숲속산장점,30분 기다리다,1
MA010120220812988323,제제,30분 기다리다,1
MA010120220805074220,성수정원,30분 기다리다,1
2201,하노이102,30분 기다리다,1
2201,하노이102,30분 기다리다,1
MA010120220809746177,마봉양꼬치 성수점,30분 기다리다,1
MA010120220803773713,푸르너스가든 서울숲,30분 기다리다,1
MA010120220806592911,유어네이키드치즈,30분 기다리다,1
MA010120220804024216,우마텐 텐동,30분 기다리다,1
MA010120220813052237,나나횟집,30분 기다리다,1
MA010120220802871259,할머니의 레시피,30분 기다리다,1
MA010120220806821972,용싸롱,30분 기다리다,1
MA010120220812886041,까까를로,30분 기다리다,1
MA010120220803282988,피키니키 라자냐,30분 기다리다,1
MA010120220806466876,봉쥬르,30분 기다리다,1
MA010120220812886041,까까를로,30분 기다리다,1
MA010120220808117495,등촌샤브칼국수 성수점,30분 기다리다,1
MA010120220806821972,용싸롱,30분 기다리다,1
MA010120220811954526,훈연,31000원짜리 시그니처,1
MA010120220811954526,훈연,31000원인데 비싼,1
MA010120220809878549,포배럴카페,3200원주차,1
MA010120220813623555,반상회 성수,33000원,1
MA010120220812785869,커피베이 성동성수점,3300원,1
MA010120220814020981,윤스김밥,34가지 있다,1
MA010120220807482001,오와리주막,34명 거뜬하다,1
MA010120220805520385,비파서울,34명 모임 ,1
MA010120220805026887,카린지_린가네 스낵바,34팀 손님 들,1
MA010120220810253164,내추럴,34만원,1
MA010120220806794001,호루몬규상,34인 모임 ,1
MA010120220809236200,플디 성수점,35000 딸기 케이크,1
MA010120220803730697,태양각,35000원,1
MA010120220813052237,나나횟집,35000원,1
MA010120220813052237,나나횟집,35000원 세트메뉴,1
MA010120220806723285,티핀,3500원,1
