행정동,업종,키워드,카운트
성수2가제3동,주점,맥주,6
성수2가제3동,주점,치킨,6
성수2가제3동,주점,깨끗한,5
성수2가제3동,일식,맛있는,35
성수2가제3동,일식,친절한,21
성수2가제3동,일식,맛있게 먹다,10
성수2가제3동,일식,신선한,10
성수2가제3동,일식,점심,9
성수2가제3동,일식,초밥,8
성수2가제3동,일식,가성비,7
성수2가제3동,일식,맛집,7
성수2가제3동,일식,우동,7
성수2가제3동,일식,튀김,6
성수2가제3동,서양식,맛있는,22
성수2가제3동,서양식,친절한,14
성수2가제3동,서양식,맛있는 음식,9
성수2가제3동,서양식,분위기,8
성수2가제3동,서양식,파스타,8
성수2가제3동,서양식,맛있게 먹다,8
성수2가제3동,서양식,스테이크,7
성수2가제3동,서양식,와인,6
성수2가제3동,서양식,추천,5
성수2가제3동,서양식,샐러드,5
성수2가제3동,분식,맛있는,12
성수2가제3동,분식,친절한,9
성수2가제3동,분식,떡볶이,6
성수2가제3동,분식,김밥,5
성수2가제3동,분식,무난,3
성수2가제3동,분식,혼밥,3
성수2가제3동,분식,점심,3
성수2가제3동,분식,가성비 좋은,3
성수2가제3동,분식,깨끗한,3
성수2가제3동,분식,라면,3
성수2가제3동,동남아시아,맛있는,8
성수2가제3동,동남아시아,쌀국수,7
성수2가제3동,동남아시아,친절한,5
성수2가제3동,동남아시아,고기,4
성수2가제3동,동남아시아,점심,3
성수2가제3동,동남아시아,맛있게 먹다,3
성수2가제3동,동남아시아,맛있는 음식,3
성수2가제3동,동남아시아,맛있는 쌀국수,2
성수2가제3동,동남아시아,베트남,2
성수2가제3동,동남아시아,커리,2
성수2가제1동,한식,맛있는,72
성수2가제1동,한식,친절한,43
성수2가제1동,한식,가성비,21
성수2가제1동,한식,깨끗한,19
성수2가제1동,한식,점심,18
성수2가제1동,한식,맛집,17
성수2가제1동,한식,고기,16
성수2가제1동,한식,맛있게 먹다,15
성수2가제1동,한식,김치,14
성수2가제1동,한식,가성비 좋은,12
성수2가제1동,패스트푸드,맛있는,17
성수2가제1동,패스트푸드,치킨,9
성수2가제1동,패스트푸드,친절한,8
성수2가제1동,패스트푸드,피자,6
성수2가제1동,패스트푸드,포장,5
성수2가제1동,패스트푸드,맛있는 피자,5
성수2가제1동,패스트푸드,버거,4
성수2가제1동,패스트푸드,튀김,3
성수2가제1동,패스트푸드,맛집,3
성수2가제1동,패스트푸드,맥주,3
성수2가제1동,카페,맛있는,57
성수2가제1동,카페,커피,46
성수2가제1동,카페,친절한,37
성수2가제1동,카페,맛있는 커피,19
성수2가제1동,카페,음료,18
성수2가제1동,카페,디저트,18
성수2가제1동,카페,분위기,18
성수2가제1동,카페,라떼,16
성수2가제1동,카페,빵,15
성수2가제1동,카페,예쁜,11
성수2가제1동,중식,맛있는,9
성수2가제1동,중식,짬뽕,4
성수2가제1동,중식,맛집,4
성수2가제1동,중식,짜장,3
성수2가제1동,중식,탕수육,3
성수2가제1동,중식,친절한,3
성수2가제1동,중식,면,3
성수2가제1동,중식,대만,2
성수2가제1동,중식,고기,2
성수2가제1동,중식,맛있는 음식,2
성수2가제1동,주점,맛있는,23
성수2가제1동,주점,친절한,20
성수2가제1동,주점,분위기,13
성수2가제1동,주점,추천,7
성수2가제1동,주점,안주,7
성수2가제1동,주점,맛있는 음식,6
성수2가제1동,주점,술,6
성수2가제1동,주점,와인,6
성수2가제1동,주점,맛집,5
성수2가제1동,주점,튀김,5
성수2가제1동,일식,맛있는,9
성수2가제1동,일식,친절한,7
성수2가제1동,일식,맛있게 먹다,5
성수2가제1동,일식,신선한,4
성수2가제1동,일식,하이볼,3
성수2가제1동,일식,맛집,3
성수2가제1동,일식,술,3
성수2가제1동,일식,예약,3
성수2가제1동,일식,닭,3
성수2가제1동,일식,꼬치,2
성수2가제1동,서양식,맛있는,22
성수2가제1동,서양식,친절한,16
성수2가제1동,서양식,와인,13
성수2가제1동,서양식,분위기,12
성수2가제1동,서양식,파스타,10
성수2가제1동,서양식,맛집,8
성수2가제1동,서양식,바,5
성수2가제1동,서양식,가성비,4
성수2가제1동,서양식,뇨끼,4
성수2가제1동,서양식,치즈,4
성수2가제1동,분식,맛있는,8
성수2가제1동,분식,친절한,3
성수2가제1동,분식,돈가스,3
성수2가제1동,분식,사진,2
성수2가제1동,분식,맛있게 먹다,2
성수2가제1동,분식,만족스러운,2
성수2가제1동,분식,만두,2
성수2가제1동,분식,디저트,2
성수2가제1동,분식,다양한,2
성수2가제1동,분식,김밥,2
성수2가제1동,동남아시아,맛있는,4
성수2가제1동,동남아시아,쌀국수,3
성수2가제1동,동남아시아,친절한,3
성수2가제1동,동남아시아,매운,2
성수2가제1동,동남아시아,맛집,2
성수2가제1동,동남아시아,깨끗한,2
성수2가제1동,동남아시아,팟타이,2
성수2가제1동,동남아시아,태국 음식점,1
성수2가제1동,동남아시아,태국 음식,1
성수2가제1동,동남아시아,태국,1
성수1가제2동,한식,맛있는,110
성수1가제2동,한식,친절한,67
성수1가제2동,한식,고기,40
성수1가제2동,한식,맛집,36
성수1가제2동,한식,깨끗한,33
성수1가제2동,한식,점심,30
성수1가제2동,한식,가성비,21
성수1가제2동,한식,맛있게 먹다,20
성수1가제2동,한식,김치,18
성수1가제2동,한식,신선한,13
성수1가제2동,패스트푸드,맛있는,30
성수1가제2동,패스트푸드,치킨,13
성수1가제2동,패스트푸드,친절한,12
성수1가제2동,패스트푸드,피자,8
성수1가제2동,패스트푸드,서울숲,7
성수1가제2동,패스트푸드,소스,7
성수1가제2동,패스트푸드,맥주,7
성수1가제2동,패스트푸드,맛집,7
성수1가제2동,패스트푸드,커피,6
성수1가제2동,패스트푸드,맛있는 치킨,5
성수1가제2동,카페,맛있는,134
성수1가제2동,카페,커피,118
성수1가제2동,카페,친절한,77
성수1가제2동,카페,맛있는 커피,49
성수1가제2동,카페,음료,48
성수1가제2동,카페,예쁜,46
성수1가제2동,카페,분위기,46
성수1가제2동,카페,디저트,45
성수1가제2동,카페,라떼,31
성수1가제2동,카페,맛집,27
성수1가제2동,중식,맛있는,10
성수1가제2동,중식,맛집,5
성수1가제2동,중식,짬뽕,4
성수1가제2동,중식,새우,3
성수1가제2동,중식,면,3
성수1가제2동,중식,짜장면,3
성수1가제2동,중식,맛있게 먹다,3
성수1가제2동,중식,국물,3
성수1가제2동,중식,친절한,3
성수1가제2동,중식,해물,2
성수1가제2동,주점,맛있는,27
성수1가제2동,주점,친절한,18
성수1가제2동,주점,분위기,16
성수1가제2동,주점,안주,12
성수1가제2동,주점,와인,12
성수1가제2동,주점,술,11
성수1가제2동,주점,추천,8
성수1가제2동,주점,다양한,7
성수1가제2동,주점,하이볼,5
성수1가제2동,주점,바,5
성수1가제2동,일식,맛있는,19
성수1가제2동,일식,친절한,16
성수1가제2동,일식,깨끗한,7
성수1가제2동,일식,튀김,6
성수1가제2동,일식,신선한,5
성수1가제2동,일식,돈가스,4
성수1가제2동,일식,카레,3
성수1가제2동,일식,토마토,3
성수1가제2동,일식,연어,3
성수1가제2동,일식,고기,3
성수1가제2동,서양식,맛있는,43
성수1가제2동,서양식,친절한,29
성수1가제2동,서양식,파스타,19
성수1가제2동,서양식,분위기,19
성수1가제2동,서양식,와인,17
성수1가제2동,서양식,추천,13
성수1가제2동,서양식,맛있는 음식,13
성수1가제2동,서양식,스테이크,9
성수1가제2동,서양식,서울숲,9
성수1가제2동,서양식,고기,7
성수1가제2동,분식,맛있는,12
성수1가제2동,분식,친절한,10
성수1가제2동,분식,김밥,8
성수1가제2동,분식,혼밥,5
성수1가제2동,분식,가성비,4
성수1가제2동,분식,떡볶이,4
성수1가제2동,분식,참치,3
성수1가제2동,분식,돈가스,3
성수1가제2동,분식,맛있는 김밥,3
성수1가제2동,분식,라면,2
성수1가제2동,동남아시아,맛있는,10
성수1가제2동,동남아시아,쌀국수,8
성수1가제2동,동남아시아,친절한,7
성수1가제2동,동남아시아,맛집,5
성수1가제2동,동남아시아,고기,4
성수1가제2동,동남아시아,튀김,4
성수1가제2동,동남아시아,깨끗한,3
성수1가제2동,동남아시아,국물,3
성수1가제2동,동남아시아,추천,3
성수1가제2동,동남아시아,베트남,3
성수1가제1동,한식,맛있는,24
성수1가제1동,한식,친절한,15
성수1가제1동,한식,맛집,6
성수1가제1동,한식,점심,6
성수1가제1동,한식,깨끗한,6
성수1가제1동,한식,맛있게 먹다,4
성수1가제1동,한식,고기,4
성수1가제1동,한식,국물,4
성수1가제1동,한식,김치,4
성수1가제1동,한식,칼국수,3
성수1가제1동,패스트푸드,맛있는,12
성수1가제1동,패스트푸드,친절한,9
성수1가제1동,패스트푸드,치킨,5
성수1가제1동,패스트푸드,포장,4
성수1가제1동,패스트푸드,피자,4
성수1가제1동,패스트푸드,맥주,3
성수1가제1동,패스트푸드,다양한,3
성수1가제1동,패스트푸드,맛있는 치킨,3
성수1가제1동,패스트푸드,추천,2
성수1가제1동,패스트푸드,배달,2
성수1가제1동,카페,맛있는,49
성수1가제1동,카페,커피,37
성수1가제1동,카페,친절한,27
성수1가제1동,카페,음료,17
성수1가제1동,카페,맛있는 커피,15
성수1가제1동,카페,분위기,14
성수1가제1동,카페,디저트,14
성수1가제1동,카페,라떼,12
성수1가제1동,카페,예쁜,11
성수1가제1동,카페,서울숲,10
성수1가제1동,중식,맛있는,4
성수1가제1동,중식,친절한,3
성수1가제1동,중식,탕수육,3
성수1가제1동,중식,짬뽕,2
성수1가제1동,중식,깨끗한,2
성수1가제1동,중식,맛있게 먹다,2
성수1가제1동,중식,서울숲,2
성수1가제1동,중식,피클,1
성수1가제1동,중식,덮밥,1
성수1가제1동,중식,커피,1
성수1가제1동,주점,맛있는,15
성수1가제1동,주점,분위기,8
성수1가제1동,주점,와인,8
성수1가제1동,주점,추천,6
성수1가제1동,주점,맛있는 음식,6
성수1가제1동,주점,친절한,5
성수1가제1동,주점,튀김,5
성수1가제1동,주점,안주,4
성수1가제1동,주점,술,3
성수1가제1동,주점,바,3
성수1가제1동,일식,맛있는,13
성수1가제1동,일식,친절한,11
성수1가제1동,일식,맛있는 음식,4
성수1가제1동,일식,깨끗한,4
성수1가제1동,일식,돈가스,4
성수1가제1동,일식,고기,3
성수1가제1동,일식,맛있게 먹다,3
성수1가제1동,일식,맛집,3
성수1가제1동,일식,분위기,3
성수1가제1동,일식,라멘,3
성수1가제1동,서양식,맛있는,12
성수1가제1동,서양식,친절한,10
성수1가제1동,서양식,파스타,4
성수1가제1동,서양식,분위기,4
성수1가제1동,서양식,추천,4
성수1가제1동,서양식,리조또,3
성수1가제1동,서양식,맛있게 먹다,3
성수1가제1동,서양식,다양한,3
성수1가제1동,서양식,와인,3
성수1가제1동,서양식,식사,3
성수1가제1동,분식,맛있는,5
성수1가제1동,분식,김밥,5
성수1가제1동,분식,친절한,3
성수1가제1동,분식,포장,3
성수1가제1동,분식,깨끗한,3
성수1가제1동,분식,서울숲,3
성수1가제1동,분식,비싼,2
성수1가제1동,분식,맛있는 김밥,2
성수1가제1동,분식,맛있게 먹다,2
성수1가제1동,분식,떡볶이,2
성수1가제1동,동남아시아,맛있는,5
성수1가제1동,동남아시아,쌀국수,4
성수1가제1동,동남아시아,친절한,4
성수1가제1동,동남아시아,서울숲,4
성수1가제1동,동남아시아,깨끗한,2
성수1가제1동,동남아시아,고기,2
성수1가제1동,동남아시아,맛집,2
성수1가제1동,동남아시아,소고기,1
성수1가제1동,동남아시아,해물,1
성수1가제1동,동남아시아,팟타이,1
삼청동,한식,맛있는,41
삼청동,한식,반찬,15
삼청동,한식,친절한,13
삼청동,한식,맛집,12
삼청동,한식,깔끔한,12
삼청동,한식,고기,9
삼청동,한식,밥,9
삼청동,한식,국물,8
삼청동,한식,김치,8
삼청동,한식,정갈한,7
삼청동,패스트푸드,맛있는,4
삼청동,패스트푸드,친절한,3
삼청동,패스트푸드,커피,2
삼청동,패스트푸드,바삭한,2
삼청동,패스트푸드,달다,1
삼청동,패스트푸드,치킨,1
삼청동,패스트푸드,청결한,1
삼청동,패스트푸드,짭쪼롬한,1
삼청동,패스트푸드,짠,1
삼청동,패스트푸드,조용한,1
삼청동,카페,맛있는,51
삼청동,카페,커피,40
삼청동,카페,분위기,31
삼청동,카페,친절한,31
삼청동,카페,예쁜,18
삼청동,카페,사장님,16
삼청동,카페,디저트,13
삼청동,카페,인테리어,13
삼청동,카페,조용한,9
삼청동,카페,케이크,9
삼청동,중식,맛있는,3
삼청동,중식,탕수육,2
삼청동,중식,분위기,1
삼청동,중식,백짬뽕,1
삼청동,중식,맛집,1
삼청동,중식,룸,1
삼청동,중식,딤섬,1
삼청동,중식,간짜장,1
삼청동,중식,가성비,1
삼청동,중식,비싼,1
삼청동,주점,분위기,9
삼청동,주점,친절한,7
삼청동,주점,맛있는,6
삼청동,주점,안주,4
삼청동,주점,추천하는,3
삼청동,주점,좋은 분위기,3
삼청동,주점,와인,3
삼청동,주점,가성비,2
삼청동,주점,다양한,2
삼청동,주점,종류,2
삼청동,일식,맛있는,2
삼청동,일식,점심,1
삼청동,일식,차슈,1
삼청동,일식,진한,1
삼청동,일식,위치,1
삼청동,일식,웨이팅,1
삼청동,일식,스시,1
삼청동,일식,샤리,1
삼청동,일식,분위기,1
삼청동,일식,밸런스,1
삼청동,서양식,맛있는,15
삼청동,서양식,분위기,13
삼청동,서양식,친절한,12
삼청동,서양식,파스타,8
삼청동,서양식,스테이크,6
삼청동,서양식,예쁜,3
삼청동,서양식,샐러드,3
삼청동,서양식,사장님,3
삼청동,서양식,피자,3
삼청동,서양식,특별한,3
삼청동,분식,맛있는,3
삼청동,분식,김밥,2
삼청동,분식,친절한,2
삼청동,분식,분위기,1
삼청동,분식,해물,1
삼청동,분식,피냉면,1
삼청동,분식,플레이팅,1
삼청동,분식,튀김만두,1
삼청동,분식,와사비 김밥,1
삼청동,분식,오뎅,1
삼청동,동남아시아,스테이크,1
삼청동,동남아시아,설명,1
삼청동,동남아시아,분위기,1
삼청동,동남아시아,배부른,1
삼청동,동남아시아,맛있는,1
삼청동,동남아시아,정갈한,1
삼청동,동남아시아,예약,1
삼청동,동남아시아,조용한,1
삼청동,동남아시아,친절한,1
삼청동,동남아시아,코스,1
가회동,한식,맛있는,45
가회동,한식,친절한,23
가회동,한식,고기,14
가회동,한식,깔끔한,11
가회동,한식,반찬,10
가회동,한식,점심,9
가회동,한식,맛집,9
가회동,한식,국물,9
가회동,한식,사장님,7
가회동,한식,만족하는,7
가회동,패스트푸드,맛있는,10
가회동,패스트푸드,친절한,8
가회동,패스트푸드,피자,4
가회동,패스트푸드,파스타,3
가회동,패스트푸드,샐러드,3
가회동,패스트푸드,신선한,2
가회동,패스트푸드,치킨,2
가회동,패스트푸드,패티,2
가회동,패스트푸드,간식,2
가회동,패스트푸드,감자튀김,2
가회동,카페,맛있는,51
가회동,카페,친절한,29
가회동,카페,커피,27
가회동,카페,분위기,20
가회동,카페,예쁜,14
가회동,카페,인테리어,12
가회동,카페,맛집,8
가회동,카페,빵,8
가회동,카페,귀여운,6
가회동,카페,조용한,6
가회동,중식,가성비,1
가회동,중식,중국집,1
가회동,중식,신선한,1
가회동,중식,삼선짬뽕,1
가회동,중식,매운,1
가회동,중식,맛있는,1
가회동,중식,라면,1
가회동,중식,다양한,1
가회동,중식,넓은,1
가회동,중식,간짜장,1
가회동,주점,맛있는,7
가회동,주점,분위기,5
가회동,주점,편한,3
가회동,주점,커피,3
가회동,주점,친절한,3
가회동,주점,사장님,2
가회동,주점,빵,2
가회동,주점,한잔,2
가회동,주점,데이트,2
가회동,주점,깔끔한,2
가회동,일식,맛있는,6
가회동,일식,웨이팅,2
가회동,일식,부드러운,2
가회동,일식,친절한,2
가회동,일식,돈까스,2
가회동,일식,깔끔한,2
가회동,일식,꼬막비빔밥,1
가회동,일식,김치,1
가회동,일식,기다림,1
가회동,일식,그릇,1
가회동,서양식,맛있는,9
가회동,서양식,친절한,6
가회동,서양식,파스타,3
가회동,서양식,분위기,3
가회동,서양식,친구랑,2
가회동,서양식,인테리어,2
가회동,서양식,사장님,2
가회동,서양식,세트,2
가회동,서양식,아쉬운,2
가회동,서양식,소스,2
가회동,분식,김밥,4
가회동,분식,맛있는,3
가회동,분식,라면,2
가회동,분식,불친절한,2
가회동,분식,가성비,2
가회동,분식,혼밥,2
가회동,분식,단무지,1
가회동,분식,내장,1
가회동,분식,깨끗한,1
가회동,분식,깔끔한,1
가회동,동남아시아,맛있는,3
가회동,동남아시아,볶음밥,2
가회동,동남아시아,커리,2
가회동,동남아시아,팟타이,2
가회동,동남아시아,가지튀김,1
가회동,동남아시아,운영되는,1
가회동,동남아시아,환기,1
가회동,동남아시아,태국,1
가회동,동남아시아,큰,1
가회동,동남아시아,주말,1
